,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%,Trp Dbl
5262,2000-01,28.0,SAS,NBA,C,7.0,0.0,13.0,1.0,4.0,0.25,0.0,2.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,/players/s/scottsh01.html,0.0,
5263,2020-21,20.0,LAC,NBA,SG,6.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/s/scrubja01.html,,
5264,1985-86,23.0,UTA,NBA,SF,4.0,0.0,54.0,8.0,20.0,0.4,0.0,2.0,8.0,18.0,0.444,0.4,1.0,2.0,0.5,10.0,6.0,16.0,3.0,1.0,4.0,2.0,12.0,17.0,/players/s/scurrca01.html,0.0,
5265,1986-87,24.0,UTA,NBA,SF,4.0,0.0,57.0,10.0,22.0,0.455,1.0,2.0,9.0,20.0,0.45,0.477,3.0,7.0,0.429,7.0,7.0,14.0,0.0,4.0,5.0,2.0,10.0,24.0,/players/s/scurrca01.html,0.5,
5266,1992-93,22.0,IND,NBA,SF,3.0,0.0,18.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,/players/s/sealyma01.html,0.0,
5267,1996-97,26.0,LAC,NBA,SG,3.0,3.0,79.0,12.0,25.0,0.48,1.0,5.0,11.0,20.0,0.55,0.5,11.0,15.0,0.733,1.0,2.0,3.0,5.0,0.0,0.0,5.0,10.0,36.0,/players/s/sealyma01.html,0.2,
5268,1998-99,28.0,MIN,NBA,SF,4.0,0.0,70.0,8.0,23.0,0.348,0.0,0.0,8.0,23.0,0.348,0.348,4.0,5.0,0.8,2.0,4.0,6.0,3.0,1.0,1.0,2.0,4.0,20.0,/players/s/sealyma01.html,,
5269,1999-00,29.0,MIN,NBA,SF,4.0,4.0,122.0,19.0,41.0,0.463,1.0,3.0,18.0,38.0,0.474,0.476,11.0,16.0,0.688,5.0,13.0,18.0,5.0,2.0,0.0,8.0,10.0,50.0,/players/s/sealyma01.html,0.333,
5270,2006-07,22.0,CHI,NBA,SG,9.0,0.0,99.0,10.0,26.0,0.385,3.0,8.0,7.0,18.0,0.389,0.442,7.0,12.0,0.583,4.0,13.0,17.0,7.0,2.0,0.0,7.0,11.0,30.0,/players/s/sefolth01.html,0.375,
5271,2009-10,25.0,OKC,NBA,SG,6.0,6.0,127.0,8.0,27.0,0.296,3.0,13.0,5.0,14.0,0.357,0.352,8.0,9.0,0.889,3.0,15.0,18.0,7.0,5.0,6.0,2.0,15.0,27.0,/players/s/sefolth01.html,0.231,
5272,2010-11,26.0,OKC,NBA,SG,17.0,17.0,344.0,31.0,67.0,0.463,4.0,26.0,27.0,41.0,0.659,0.493,13.0,13.0,1.0,12.0,41.0,53.0,12.0,16.0,5.0,15.0,24.0,79.0,/players/s/sefolth01.html,0.154,
5273,2011-12,27.0,OKC,NBA,SG,20.0,20.0,446.0,41.0,102.0,0.402,16.0,49.0,25.0,53.0,0.472,0.48,8.0,9.0,0.889,11.0,42.0,53.0,26.0,30.0,9.0,11.0,44.0,106.0,/players/s/sefolth01.html,0.327,
5274,2012-13,28.0,OKC,NBA,SG,11.0,11.0,300.0,21.0,61.0,0.344,12.0,38.0,9.0,23.0,0.391,0.443,9.0,11.0,0.818,13.0,36.0,49.0,23.0,12.0,5.0,8.0,26.0,63.0,/players/s/sefolth01.html,0.316,
5275,2013-14,29.0,OKC,NBA,SG,15.0,13.0,236.0,23.0,55.0,0.418,6.0,23.0,17.0,32.0,0.531,0.473,4.0,5.0,0.8,7.0,24.0,31.0,10.0,10.0,0.0,7.0,10.0,56.0,/players/s/sefolth01.html,0.261,
5276,2015-16,31.0,ATL,NBA,SF,10.0,2.0,203.0,22.0,46.0,0.478,7.0,19.0,15.0,27.0,0.556,0.554,8.0,15.0,0.533,8.0,33.0,41.0,17.0,10.0,6.0,10.0,17.0,59.0,/players/s/sefolth01.html,0.368,
5277,2016-17,32.0,ATL,NBA,SF,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,/players/s/sefolth01.html,,
5278,2018-19,34.0,UTA,NBA,SF,4.0,0.0,42.0,2.0,14.0,0.143,1.0,8.0,1.0,6.0,0.167,0.179,0.0,0.0,,1.0,7.0,8.0,2.0,0.0,0.0,1.0,3.0,5.0,/players/s/sefolth01.html,0.125,
5279,1991-92,26.0,MIA,NBA,C,3.0,3.0,117.0,19.0,35.0,0.543,0.0,0.0,19.0,35.0,0.543,0.543,24.0,32.0,0.75,11.0,19.0,30.0,4.0,1.0,5.0,9.0,15.0,62.0,/players/s/seikaro01.html,,
5280,1993-94,28.0,MIA,NBA,C,5.0,3.0,165.0,14.0,32.0,0.438,0.0,0.0,14.0,32.0,0.438,0.438,13.0,23.0,0.565,19.0,28.0,47.0,8.0,4.0,7.0,11.0,22.0,41.0,/players/s/seikaro01.html,,
5281,1996-97,31.0,ORL,NBA,C,3.0,3.0,86.0,7.0,22.0,0.318,0.0,0.0,7.0,22.0,0.318,0.318,5.0,7.0,0.714,5.0,11.0,16.0,0.0,1.0,3.0,4.0,10.0,19.0,/players/s/seikaro01.html,,
5282,1997-98,32.0,NJN,NBA,C,3.0,0.0,37.0,7.0,9.0,0.778,0.0,0.0,7.0,9.0,0.778,0.778,4.0,6.0,0.667,3.0,6.0,9.0,0.0,1.0,0.0,4.0,4.0,18.0,/players/s/seikaro01.html,,
5283,2011-12,20.0,MEM,NBA,PG,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/s/selbyjo01.html,,
5284,2016-17,22.0,MEM,NBA,SG,6.0,2.0,106.0,9.0,26.0,0.346,2.0,11.0,7.0,15.0,0.467,0.385,3.0,4.0,0.75,3.0,6.0,9.0,7.0,1.0,1.0,2.0,8.0,23.0,/players/s/seldewa01.html,0.182,
5285,1986-87,24.0,CHI,NBA,PF,3.0,0.0,68.0,6.0,19.0,0.316,0.0,0.0,6.0,19.0,0.316,0.316,3.0,3.0,1.0,2.0,5.0,7.0,3.0,0.0,1.0,1.0,8.0,15.0,/players/s/sellebr01.html,,
5286,1987-88,25.0,CHI,NBA,SF,10.0,4.0,144.0,15.0,43.0,0.349,0.0,0.0,15.0,43.0,0.349,0.349,15.0,17.0,0.882,10.0,11.0,21.0,8.0,2.0,5.0,5.0,18.0,45.0,/players/s/sellebr01.html,,
5287,1988-89,26.0,CHI,NBA,PF,13.0,0.0,177.0,22.0,58.0,0.379,0.0,0.0,22.0,58.0,0.379,0.379,10.0,12.0,0.833,15.0,16.0,31.0,15.0,3.0,4.0,6.0,21.0,54.0,/players/s/sellebr01.html,,
5288,1991-92,29.0,DET,NBA,PF,2.0,0.0,13.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,/players/s/sellebr01.html,,
5289,2013-14,24.0,WAS,NBA,C,4.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,/players/s/serapke01.html,,
5290,2014-15,25.0,WAS,NBA,C,6.0,0.0,72.0,15.0,31.0,0.484,0.0,0.0,15.0,31.0,0.484,0.484,3.0,6.0,0.5,3.0,16.0,19.0,2.0,2.0,1.0,4.0,10.0,33.0,/players/s/serapke01.html,,
5291,2016-17,27.0,IND,NBA,PF,4.0,0.0,59.0,12.0,26.0,0.462,0.0,0.0,12.0,26.0,0.462,0.462,5.0,7.0,0.714,8.0,6.0,14.0,4.0,0.0,2.0,4.0,10.0,29.0,/players/s/serapke01.html,,
5292,2001-02,25.0,SEA,NBA,SF,4.0,0.0,60.0,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,1.0,1.0,1.0,2.0,12.0,14.0,4.0,0.0,4.0,2.0,8.0,7.0,/players/s/sesayan01.html,,
5293,2011-12,25.0,LAL,NBA,PG,12.0,12.0,380.0,43.0,114.0,0.377,4.0,25.0,39.0,89.0,0.438,0.395,26.0,35.0,0.743,3.0,33.0,36.0,43.0,4.0,1.0,22.0,27.0,116.0,/players/s/sessira01.html,0.16,
5294,2014-15,28.0,WAS,NBA,PG,10.0,3.0,218.0,26.0,70.0,0.371,10.0,25.0,16.0,45.0,0.356,0.443,13.0,19.0,0.684,2.0,22.0,24.0,23.0,4.0,1.0,10.0,14.0,75.0,/players/s/sessira01.html,0.4,
5295,2018-19,21.0,LAC,NBA,SG,6.0,6.0,174.0,13.0,38.0,0.342,10.0,31.0,3.0,7.0,0.429,0.474,10.0,10.0,1.0,1.0,11.0,12.0,10.0,6.0,0.0,7.0,15.0,46.0,/players/s/shamela01.html,0.323,
5296,2019-20,22.0,LAC,NBA,SG,13.0,4.0,243.0,24.0,59.0,0.407,15.0,42.0,9.0,17.0,0.529,0.534,5.0,7.0,0.714,0.0,22.0,22.0,17.0,6.0,3.0,13.0,18.0,68.0,/players/s/shamela01.html,0.357,
5297,2020-21,23.0,BRK,NBA,SG,12.0,0.0,206.0,18.0,41.0,0.439,10.0,26.0,8.0,15.0,0.533,0.561,4.0,5.0,0.8,3.0,18.0,21.0,7.0,5.0,1.0,6.0,19.0,50.0,/players/s/shamela01.html,0.385,
5298,2021-22,24.0,PHO,NBA,SG,12.0,0.0,192.0,19.0,48.0,0.396,9.0,26.0,10.0,22.0,0.455,0.49,5.0,7.0,0.714,3.0,17.0,20.0,15.0,6.0,0.0,7.0,10.0,52.0,/players/s/shamela01.html,0.346,
5299,2021-22,20.0,BRK,NBA,PF,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/s/sharpda01.html,,
5300,1988-89,22.0,BOS,NBA,SG,3.0,3.0,124.0,22.0,43.0,0.512,0.0,1.0,22.0,42.0,0.524,0.512,7.0,9.0,0.778,2.0,15.0,17.0,19.0,3.0,0.0,6.0,11.0,51.0,/players/s/shawbr01.html,0.0,
5301,1990-91,24.0,BOS,NBA,PG,11.0,11.0,316.0,47.0,100.0,0.47,1.0,3.0,46.0,97.0,0.474,0.475,26.0,30.0,0.867,8.0,30.0,38.0,51.0,10.0,1.0,25.0,34.0,121.0,/players/s/shawbr01.html,0.333,
5302,1991-92,25.0,MIA,NBA,PG,3.0,3.0,85.0,14.0,30.0,0.467,3.0,5.0,11.0,25.0,0.44,0.517,5.0,8.0,0.625,2.0,11.0,13.0,12.0,2.0,0.0,7.0,13.0,36.0,/players/s/shawbr01.html,0.6,
5303,1993-94,27.0,MIA,NBA,SG,5.0,5.0,112.0,16.0,41.0,0.39,0.0,13.0,16.0,28.0,0.571,0.39,7.0,12.0,0.583,3.0,17.0,20.0,9.0,4.0,1.0,13.0,8.0,39.0,/players/s/shawbr01.html,0.0,
5304,1994-95,28.0,ORL,NBA,PG,21.0,0.0,355.0,48.0,123.0,0.39,22.0,57.0,26.0,66.0,0.394,0.48,20.0,32.0,0.625,17.0,45.0,62.0,66.0,11.0,4.0,26.0,49.0,138.0,/players/s/shawbr01.html,0.386,
5305,1995-96,29.0,ORL,NBA,PG,10.0,0.0,217.0,18.0,52.0,0.346,8.0,22.0,10.0,30.0,0.333,0.423,3.0,4.0,0.75,6.0,15.0,21.0,46.0,5.0,0.0,19.0,27.0,47.0,/players/s/shawbr01.html,0.364,
5306,1996-97,30.0,ORL,NBA,PG,5.0,4.0,82.0,3.0,19.0,0.158,2.0,6.0,1.0,13.0,0.077,0.211,2.0,4.0,0.5,1.0,8.0,9.0,8.0,1.0,1.0,8.0,5.0,10.0,/players/s/shawbr01.html,0.333,
5307,1999-00,33.0,LAL,NBA,SG,22.0,1.0,408.0,45.0,107.0,0.421,16.0,48.0,29.0,59.0,0.492,0.495,13.0,16.0,0.813,7.0,44.0,51.0,67.0,11.0,4.0,17.0,46.0,119.0,/players/s/shawbr01.html,0.333,
5308,2000-01,34.0,LAL,NBA,SG,16.0,0.0,290.0,27.0,72.0,0.375,10.0,29.0,17.0,43.0,0.395,0.444,6.0,9.0,0.667,10.0,45.0,55.0,43.0,10.0,1.0,16.0,37.0,70.0,/players/s/shawbr01.html,0.345,
5309,2001-02,35.0,LAL,NBA,PG,19.0,0.0,238.0,21.0,63.0,0.333,9.0,32.0,12.0,31.0,0.387,0.405,4.0,4.0,1.0,9.0,26.0,35.0,30.0,5.0,6.0,8.0,16.0,55.0,/players/s/shawbr01.html,0.281,
5310,2002-03,36.0,LAL,NBA,PG,12.0,1.0,215.0,15.0,49.0,0.306,6.0,26.0,9.0,23.0,0.391,0.367,2.0,3.0,0.667,1.0,37.0,38.0,24.0,4.0,5.0,9.0,18.0,38.0,/players/s/shawbr01.html,0.231,
5311,1998-99,24.0,ATL,NBA,SG,4.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,/players/s/sheppje01.html,,
5312,2011-12,21.0,NYK,NBA,PG,1.0,1.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,/players/s/shumpim01.html,0.0,
5313,2012-13,22.0,NYK,NBA,SG,12.0,12.0,337.0,41.0,100.0,0.41,18.0,42.0,23.0,58.0,0.397,0.5,12.0,14.0,0.857,18.0,54.0,72.0,16.0,13.0,3.0,14.0,36.0,112.0,/players/s/shumpim01.html,0.429,
5314,2014-15,24.0,CLE,NBA,SG,20.0,16.0,695.0,59.0,164.0,0.36,33.0,93.0,26.0,71.0,0.366,0.46,30.0,40.0,0.75,23.0,75.0,98.0,23.0,25.0,16.0,13.0,50.0,181.0,/players/s/shumpim01.html,0.355,
5315,2015-16,25.0,CLE,NBA,SG,21.0,0.0,367.0,25.0,60.0,0.417,13.0,34.0,12.0,26.0,0.462,0.525,7.0,11.0,0.636,10.0,37.0,47.0,17.0,10.0,3.0,13.0,36.0,70.0,/players/s/shumpim01.html,0.382,
5316,2016-17,26.0,CLE,NBA,SG,17.0,0.0,275.0,25.0,60.0,0.417,10.0,26.0,15.0,34.0,0.441,0.5,14.0,17.0,0.824,6.0,41.0,47.0,16.0,10.0,3.0,6.0,32.0,74.0,/players/s/shumpim01.html,0.385,
5317,2018-19,28.0,HOU,NBA,SG,8.0,0.0,109.0,10.0,26.0,0.385,8.0,22.0,2.0,4.0,0.5,0.538,1.0,4.0,0.25,1.0,11.0,12.0,2.0,1.0,0.0,3.0,10.0,29.0,/players/s/shumpim01.html,0.364,
5318,2016-17,22.0,TOR,NBA,PF,2.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,/players/s/siakapa01.html,,
5319,2017-18,23.0,TOR,NBA,PF,10.0,0.0,179.0,25.0,41.0,0.61,3.0,4.0,22.0,37.0,0.595,0.646,13.0,20.0,0.65,9.0,27.0,36.0,8.0,1.0,6.0,7.0,27.0,66.0,/players/s/siakapa01.html,0.75,
5320,2018-19,24.0,TOR,NBA,PF,24.0,24.0,891.0,180.0,383.0,0.47,29.0,104.0,151.0,279.0,0.541,0.508,66.0,87.0,0.759,40.0,131.0,171.0,66.0,25.0,17.0,33.0,67.0,455.0,/players/s/siakapa01.html,0.279,
5321,2019-20,25.0,TOR,NBA,PF,11.0,11.0,418.0,72.0,182.0,0.396,10.0,53.0,62.0,129.0,0.481,0.423,33.0,46.0,0.717,14.0,69.0,83.0,42.0,12.0,4.0,22.0,33.0,187.0,/players/s/siakapa01.html,0.189,
5322,2021-22,27.0,TOR,NBA,PF,6.0,6.0,260.0,51.0,107.0,0.477,4.0,17.0,47.0,90.0,0.522,0.495,31.0,36.0,0.861,8.0,35.0,43.0,35.0,7.0,6.0,13.0,24.0,137.0,/players/s/siakapa01.html,0.235,
5323,2011-12,24.0,PHI,NBA,SG,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,/players/s/silasxa01.html,,
5324,2005-06,22.0,MIA,NBA,PF,2.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,/players/s/simiewa01.html,,
5325,2017-18,21.0,PHI,NBA,PG,10.0,10.0,369.0,61.0,125.0,0.488,0.0,1.0,61.0,124.0,0.492,0.488,41.0,58.0,0.707,16.0,78.0,94.0,77.0,17.0,8.0,44.0,34.0,163.0,/players/s/simmobe01.html,0.0,1.0
5326,2018-19,22.0,PHI,NBA,PG,12.0,12.0,421.0,72.0,116.0,0.621,0.0,0.0,72.0,116.0,0.621,0.621,23.0,40.0,0.575,24.0,61.0,85.0,72.0,15.0,12.0,32.0,45.0,167.0,/players/s/simmobe01.html,,1.0
5327,2020-21,24.0,PHI,NBA,PG,12.0,12.0,402.0,59.0,95.0,0.621,0.0,1.0,59.0,94.0,0.628,0.621,25.0,73.0,0.342,25.0,70.0,95.0,106.0,15.0,10.0,27.0,39.0,143.0,/players/s/simmobe01.html,0.0,1.0
5328,2005-06,25.0,MIL,NBA,SF,5.0,5.0,159.0,14.0,42.0,0.333,5.0,12.0,9.0,30.0,0.3,0.393,0.0,0.0,,4.0,14.0,18.0,10.0,9.0,1.0,6.0,11.0,33.0,/players/s/simmobo01.html,0.417,
5329,2011-12,31.0,LAC,NBA,SF,4.0,1.0,32.0,5.0,9.0,0.556,1.0,4.0,4.0,5.0,0.8,0.611,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,11.0,/players/s/simmobo01.html,0.25,
5330,2015-16,26.0,SAS,NBA,SG,3.0,0.0,26.0,4.0,10.0,0.4,2.0,3.0,2.0,7.0,0.286,0.5,1.0,2.0,0.5,3.0,1.0,4.0,2.0,2.0,0.0,1.0,4.0,11.0,/players/s/simmojo02.html,0.667,
5331,2016-17,27.0,SAS,NBA,SG,15.0,4.0,306.0,62.0,136.0,0.456,13.0,37.0,49.0,99.0,0.495,0.504,21.0,31.0,0.677,9.0,19.0,28.0,29.0,9.0,2.0,11.0,30.0,158.0,/players/s/simmojo02.html,0.351,
5332,2018-19,29.0,PHI,NBA,SF,7.0,0.0,52.0,10.0,30.0,0.333,2.0,10.0,8.0,20.0,0.4,0.367,3.0,4.0,0.75,2.0,7.0,9.0,2.0,1.0,0.0,6.0,2.0,25.0,/players/s/simmojo02.html,0.2,
5333,1995-96,27.0,SAC,NBA,SF,4.0,0.0,77.0,15.0,33.0,0.455,3.0,9.0,12.0,24.0,0.5,0.5,5.0,7.0,0.714,4.0,8.0,12.0,8.0,6.0,2.0,6.0,12.0,38.0,/players/s/simmoli01.html,0.333,
5334,2018-19,19.0,POR,NBA,SG,5.0,0.0,12.0,0.0,7.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,/players/s/simonan01.html,0.0,
5335,2019-20,20.0,POR,NBA,SG,4.0,0.0,82.0,8.0,26.0,0.308,6.0,14.0,2.0,12.0,0.167,0.423,5.0,6.0,0.833,1.0,10.0,11.0,10.0,6.0,0.0,4.0,7.0,27.0,/players/s/simonan01.html,0.429,
5336,2020-21,21.0,POR,NBA,SG,6.0,0.0,107.0,14.0,25.0,0.56,11.0,18.0,3.0,7.0,0.429,0.78,0.0,0.0,,3.0,13.0,16.0,5.0,2.0,1.0,1.0,6.0,39.0,/players/s/simonan01.html,0.611,
5337,1997-98,25.0,CHI,NBA,PF,13.0,0.0,74.0,6.0,16.0,0.375,0.0,0.0,6.0,16.0,0.375,0.375,4.0,9.0,0.444,4.0,9.0,13.0,3.0,2.0,1.0,3.0,10.0,16.0,/players/s/simpkdi01.html,,
5338,2015-16,27.0,OKC,NBA,SF,6.0,0.0,51.0,3.0,9.0,0.333,2.0,4.0,1.0,5.0,0.2,0.444,0.0,2.0,0.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,4.0,8.0,/players/s/singlky01.html,0.5,
5339,2016-17,28.0,OKC,NBA,SF,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,/players/s/singlky01.html,,
5340,2005-06,24.0,LAC,NBA,SF,7.0,0.0,12.0,1.0,3.0,0.333,0.0,2.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,/players/s/singlja01.html,0.0,
5341,2008-09,27.0,DAL,NBA,PF,9.0,0.0,42.0,5.0,10.0,0.5,2.0,5.0,3.0,5.0,0.6,0.6,0.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,8.0,12.0,/players/s/singlja01.html,0.4,
5342,1993-94,29.0,ORL,NBA,PG,2.0,0.0,23.0,4.0,8.0,0.5,0.0,2.0,4.0,6.0,0.667,0.5,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,2.0,9.0,/players/s/skilesc01.html,0.0,
5343,2002-03,26.0,PHI,NBA,PF,8.0,0.0,38.0,1.0,6.0,0.167,0.0,1.0,1.0,5.0,0.2,0.167,4.0,4.0,1.0,3.0,3.0,6.0,0.0,0.0,1.0,2.0,6.0,6.0,/players/s/skinnbr01.html,0.0,
5344,2003-04,27.0,MIL,NBA,C,5.0,3.0,94.0,11.0,21.0,0.524,0.0,0.0,11.0,21.0,0.524,0.524,5.0,12.0,0.417,8.0,14.0,22.0,0.0,1.0,3.0,7.0,8.0,27.0,/players/s/skinnbr01.html,,
5345,2004-05,28.0,SAC,NBA,C,4.0,1.0,47.0,4.0,8.0,0.5,0.0,0.0,4.0,8.0,0.5,0.5,0.0,0.0,,6.0,5.0,11.0,2.0,2.0,4.0,5.0,5.0,8.0,/players/s/skinnbr01.html,,
5346,2007-08,31.0,PHO,NBA,C,4.0,0.0,21.0,2.0,4.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,4.0,8.0,0.5,0.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,8.0,/players/s/skinnbr01.html,,
5347,2000-01,30.0,MIN,NBA,PF,4.0,0.0,52.0,6.0,16.0,0.375,0.0,0.0,6.0,16.0,0.375,0.375,1.0,2.0,0.5,5.0,9.0,14.0,0.0,2.0,3.0,3.0,15.0,13.0,/players/s/slatere01.html,,
5348,2002-03,22.0,NJN,NBA,SG,6.0,0.0,11.0,1.0,4.0,0.25,1.0,1.0,0.0,3.0,0.0,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,/players/s/slayta01.html,1.0,
5349,2003-04,23.0,NJN,NBA,SG,6.0,0.0,12.0,1.0,5.0,0.2,0.0,1.0,1.0,4.0,0.25,0.2,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,/players/s/slayta01.html,0.0,
5350,2013-14,26.0,IND,NBA,SG,4.0,0.0,15.0,2.0,7.0,0.286,1.0,4.0,1.0,3.0,0.333,0.357,2.0,4.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,7.0,/players/s/sloando01.html,0.25,
5351,2014-15,20.0,BOS,NBA,PG,4.0,3.0,90.0,14.0,29.0,0.483,3.0,13.0,11.0,16.0,0.688,0.534,8.0,15.0,0.533,5.0,6.0,11.0,5.0,1.0,1.0,4.0,12.0,39.0,/players/s/smartma01.html,0.231,0.0
5352,2015-16,21.0,BOS,NBA,PG,6.0,1.0,193.0,22.0,60.0,0.367,11.0,32.0,11.0,28.0,0.393,0.458,17.0,21.0,0.81,8.0,19.0,27.0,18.0,10.0,5.0,15.0,17.0,72.0,/players/s/smartma01.html,0.344,0.0
5353,2016-17,22.0,BOS,NBA,SG,18.0,3.0,538.0,47.0,134.0,0.351,29.0,73.0,18.0,61.0,0.295,0.459,32.0,50.0,0.64,23.0,62.0,85.0,85.0,27.0,16.0,38.0,51.0,155.0,/players/s/smartma01.html,0.397,0.0
5354,2017-18,23.0,BOS,NBA,SG,15.0,4.0,449.0,48.0,143.0,0.336,15.0,68.0,33.0,75.0,0.44,0.388,36.0,49.0,0.735,14.0,42.0,56.0,80.0,26.0,10.0,36.0,44.0,147.0,/players/s/smartma01.html,0.221,0.0
5355,2018-19,24.0,BOS,NBA,SG,2.0,0.0,32.0,1.0,11.0,0.091,1.0,11.0,0.0,0.0,,0.136,4.0,6.0,0.667,4.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,7.0,/players/s/smartma01.html,0.091,0.0
5356,2019-20,25.0,BOS,NBA,SG,17.0,16.0,648.0,78.0,198.0,0.394,41.0,123.0,37.0,75.0,0.493,0.497,49.0,56.0,0.875,10.0,79.0,89.0,78.0,21.0,8.0,45.0,55.0,246.0,/players/s/smartma01.html,0.333,1.0
5357,2020-21,26.0,BOS,NBA,PG,5.0,5.0,183.0,29.0,66.0,0.439,16.0,43.0,13.0,23.0,0.565,0.561,15.0,21.0,0.714,4.0,18.0,22.0,30.0,5.0,1.0,14.0,14.0,89.0,/players/s/smartma01.html,0.372,0.0
5358,2021-22,27.0,BOS,NBA,PG,12.0,12.0,443.0,66.0,158.0,0.418,29.0,81.0,37.0,77.0,0.481,0.509,29.0,37.0,0.784,12.0,38.0,50.0,81.0,14.0,5.0,29.0,40.0,190.0,/players/s/smartma01.html,0.358,0.0
5359,1991-92,26.0,LAC,NBA,SF,5.0,5.0,148.0,22.0,56.0,0.393,0.0,0.0,22.0,56.0,0.393,0.393,14.0,15.0,0.933,10.0,18.0,28.0,9.0,4.0,12.0,10.0,24.0,58.0,/players/s/smithch01.html,,
5360,1992-93,27.0,NYK,NBA,SF,15.0,15.0,388.0,65.0,138.0,0.471,0.0,0.0,65.0,138.0,0.471,0.471,37.0,50.0,0.74,27.0,33.0,60.0,20.0,9.0,14.0,29.0,52.0,167.0,/players/s/smithch01.html,,
5361,1993-94,28.0,NYK,NBA,SF,25.0,18.0,612.0,85.0,177.0,0.48,0.0,3.0,85.0,174.0,0.489,0.48,51.0,70.0,0.729,34.0,61.0,95.0,25.0,12.0,24.0,32.0,92.0,221.0,/players/s/smithch01.html,0.0,
5362,1994-95,29.0,NYK,NBA,SF,11.0,11.0,303.0,51.0,95.0,0.537,0.0,2.0,51.0,93.0,0.548,0.537,17.0,30.0,0.567,20.0,22.0,42.0,13.0,13.0,17.0,24.0,44.0,119.0,/players/s/smithch01.html,0.0,
5363,1995-96,30.0,SAS,NBA,PF,10.0,8.0,165.0,24.0,48.0,0.5,0.0,0.0,24.0,48.0,0.5,0.5,3.0,8.0,0.375,11.0,26.0,37.0,10.0,7.0,10.0,8.0,28.0,51.0,/players/s/smithch01.html,,
