,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
5935,2013-14,27.0,TOR,NBA,PG,7.0,190.0,14.5,0.522,0.422,0.141,2.0,14.2,8.3,35.1,1.1,0.5,12.8,19.3,0.3,0.1,0.4,0.105,1.9,0.3,2.2,0.2,/players/v/vasqugr01.html
5936,2014-15,28.0,TOR,NBA,PG,4.0,101.0,7.9,0.495,0.483,0.103,0.0,8.4,3.9,18.6,1.0,0.0,11.7,15.3,0.0,0.0,0.0,-0.009,-2.1,-1.8,-3.9,-0.1,/players/v/vasqugr01.html
5937,1997-98,24.0,NJN,NBA,PF,1.0,1.0,40.7,,,,0.0,0.0,0.0,0.0,0.0,75.6,,0.0,0.0,0.0,0.0,0.203,17.3,73.0,90.4,0.0,/players/v/vaughda02.html
5938,1997-98,24.0,NJN,NBA,PF,1.0,1.0,40.7,,,,0.0,0.0,0.0,0.0,0.0,75.6,,0.0,0.0,0.0,0.0,0.203,17.3,73.0,90.4,0.0,/players/v/vaughda02.html
5939,1997-98,22.0,UTA,NBA,PG,7.0,24.0,-0.9,0.322,0.2,0.2,0.0,14.3,7.5,27.6,0.0,0.0,26.9,30.4,-0.2,0.0,-0.1,-0.272,-3.7,-4.7,-8.4,0.0,/players/v/vaughja01.html
5940,1998-99,23.0,UTA,NBA,PG,2.0,6.0,25.7,0.75,0.5,0.0,0.0,0.0,0.0,67.3,0.0,0.0,0.0,16.0,0.1,0.0,0.1,0.45,10.2,2.3,12.5,0.0,/players/v/vaughja01.html
5941,1999-00,24.0,UTA,NBA,PG,7.0,67.0,13.5,0.444,0.071,0.286,7.3,13.8,10.7,30.4,3.3,1.2,22.2,29.1,-0.1,0.1,-0.1,-0.036,-0.9,0.5,-0.4,0.0,/players/v/vaughja01.html
5942,2000-01,25.0,UTA,NBA,PG,5.0,57.0,-2.8,0.15,0.2,0.0,0.0,4.3,2.1,20.9,0.0,1.6,9.1,9.1,-0.1,0.0,-0.1,-0.103,-8.7,-2.0,-10.7,-0.1,/players/v/vaughja01.html
5943,2002-03,27.0,ORL,NBA,PG,7.0,131.0,9.1,0.439,0.03,0.394,0.9,4.5,2.7,34.4,1.7,0.6,18.9,17.5,0.0,0.0,0.0,0.0,-1.2,-0.2,-1.5,0.0,/players/v/vaughja01.html
5944,2005-06,30.0,NJN,NBA,SG,11.0,159.0,2.8,0.388,0.03,0.212,2.3,6.5,4.3,11.8,0.7,0.0,10.0,12.1,-0.1,0.1,0.0,-0.011,-6.7,-0.9,-7.6,-0.2,/players/v/vaughja01.html
5945,2006-07,31.0,SAS,NBA,PG,20.0,208.0,5.1,0.408,0.0,0.12,0.6,4.4,2.6,21.1,1.0,0.0,17.3,14.5,-0.2,0.1,0.0,-0.009,-5.4,-0.4,-5.8,-0.2,/players/v/vaughja01.html
5946,2007-08,32.0,SAS,NBA,PG,14.0,91.0,-2.6,0.273,0.045,0.0,2.5,8.8,5.7,13.2,1.2,0.0,24.1,15.2,-0.4,0.1,-0.3,-0.135,-11.3,-0.4,-11.7,-0.2,/players/v/vaughja01.html
5947,2008-09,33.0,SAS,NBA,PG,2.0,21.0,17.5,0.458,0.0,1.2,0.0,0.0,0.0,30.0,2.7,0.0,0.0,18.1,0.0,0.0,0.0,0.095,3.2,3.7,6.9,0.0,/players/v/vaughja01.html
5948,2016-17,20.0,MIL,NBA,SG,3.0,10.0,18.8,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.174,7.7,-1.2,6.6,0.0,/players/v/vaughra01.html
5949,1991-92,23.0,LAC,NBA,PF,5.0,36.0,25.4,0.715,0.091,0.182,6.3,33.5,19.5,18.0,1.5,1.9,7.8,16.2,0.1,0.1,0.2,0.266,7.0,4.8,11.8,0.1,/players/v/vaughlo01.html
5950,1992-93,24.0,LAC,NBA,PF,3.0,50.0,12.8,0.465,0.0,0.333,8.1,34.5,20.0,0.0,4.1,1.5,14.9,17.3,0.0,0.1,0.1,0.091,-3.2,0.8,-2.4,0.0,/players/v/vaughlo01.html
5951,1996-97,28.0,LAC,NBA,PF,3.0,90.0,21.4,0.644,0.097,0.29,6.2,34.5,18.7,4.7,1.8,1.8,14.6,21.9,0.2,0.0,0.2,0.099,1.9,1.2,3.1,0.1,/players/v/vaughlo01.html
5952,1998-99,30.0,DET,NBA,PF,2.0,15.0,12.5,0.5,0.0,0.0,0.0,9.4,4.5,0.0,4.0,0.0,0.0,13.8,0.0,0.0,0.0,0.095,-0.5,1.0,0.5,0.0,/players/v/vaughlo01.html
5953,1999-00,31.0,DET,NBA,PF,2.0,16.0,2.1,0.0,0.0,0.0,7.7,40.9,23.8,0.0,6.7,0.0,25.0,12.2,-0.1,0.1,0.0,-0.134,-5.6,1.3,-4.3,0.0,/players/v/vaughlo01.html
5954,2014-15,30.0,DAL,NBA,PF,5.0,43.0,24.6,0.6,0.76,0.0,9.2,22.3,15.5,11.4,1.1,1.9,0.0,23.8,0.2,0.0,0.2,0.259,8.1,0.1,8.2,0.1,/players/v/villach01.html
5955,2015-16,31.0,DAL,NBA,PF,4.0,20.0,0.5,0.349,0.417,0.167,0.0,12.2,5.8,8.5,0.0,0.0,7.2,32.1,-0.1,0.0,-0.1,-0.287,-4.5,-3.5,-8.0,0.0,/players/v/villach01.html
5956,2019-20,23.0,MIA,NBA,PG,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,-4.7,0.7,-4.0,0.0,/players/v/vincega01.html
5957,2020-21,24.0,MIA,NBA,PG,3.0,14.0,12.7,0.833,0.667,0.0,0.0,7.3,3.5,24.9,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.073,2.3,-0.5,1.8,0.0,/players/v/vincega01.html
5958,2021-22,25.0,MIA,NBA,PG,15.0,367.0,10.4,0.514,0.611,0.133,1.0,9.9,5.4,20.5,1.7,1.5,14.3,17.0,0.1,0.5,0.6,0.073,-1.6,1.4,-0.2,0.2,/players/v/vincega01.html
5959,1985-86,22.0,BOS,NBA,SG,9.0,41.0,5.3,0.359,0.036,0.214,2.9,15.1,9.5,17.2,2.4,0.0,11.5,35.6,-0.2,0.1,-0.1,-0.109,-10.1,-2.3,-12.4,-0.1,/players/v/vincesa01.html
5960,1986-87,23.0,BOS,NBA,PG,17.0,141.0,13.4,0.518,0.036,0.625,2.6,7.3,5.1,18.9,1.1,0.8,12.3,24.9,0.1,0.0,0.1,0.041,-0.8,-1.9,-2.7,0.0,/players/v/vincesa01.html
5961,1987-88,24.0,CHI,NBA,PG,10.0,251.0,8.3,0.421,0.027,0.227,2.6,5.9,4.2,27.5,1.6,0.2,18.2,25.9,-0.6,0.3,-0.3,-0.059,-2.8,-1.7,-4.4,-0.2,/players/v/vincesa01.html
5962,1988-89,25.0,CHI,NBA,PG,16.0,113.0,7.7,0.379,0.061,0.364,4.3,3.9,4.1,25.3,1.4,0.6,13.6,17.8,-0.1,0.1,0.0,-0.005,-1.9,-1.7,-3.6,0.0,/players/v/vincesa01.html
5963,2015-16,20.0,POR,NBA,PF,6.0,12.0,9.6,0.0,0.0,0.0,8.3,26.3,17.1,21.8,8.3,0.0,0.0,10.7,0.0,0.0,0.0,-0.013,-2.0,5.8,3.8,0.0,/players/v/vonleno01.html
5964,2016-17,21.0,POR,NBA,PF,4.0,100.0,7.9,0.446,0.0,0.278,8.9,22.9,15.4,12.1,0.5,2.6,22.9,10.9,-0.1,0.0,0.0,-0.013,-3.1,0.1,-2.9,0.0,/players/v/vonleno01.html
5965,2019-20,24.0,DEN,NBA,C,1.0,3.0,-15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.386,-12.2,-8.8,-21.0,0.0,/players/v/vonleno01.html
5966,2002-03,25.0,PHO,NBA,C,6.0,98.0,18.1,0.792,0.0,0.765,9.3,14.7,11.9,3.8,2.1,3.4,20.9,13.1,0.3,0.2,0.5,0.25,0.1,3.6,3.7,0.1,/players/v/voskuja01.html
5967,1990-91,27.0,BOS,NBA,C,1.0,4.0,1.4,0.694,0.0,1.0,0.0,54.5,28.5,0.0,0.0,0.0,41.0,26.7,0.0,0.0,0.0,-0.207,-16.4,3.8,-12.6,0.0,/players/v/vrankst01.html
5968,1991-92,28.0,BOS,NBA,C,1.0,3.0,37.2,1.0,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.464,15.1,10.5,25.6,0.0,/players/v/vrankst01.html
5969,1996-97,33.0,MIN,NBA,C,1.0,6.0,-6.5,0.0,0.0,0.0,16.9,0.0,9.6,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,-0.355,-9.3,-11.3,-20.6,0.0,/players/v/vrankst01.html
5970,2011-12,21.0,PHI,NBA,C,1.0,3.0,0.6,0.266,0.0,2.0,0.0,39.6,18.7,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-0.183,-7.5,-7.4,-14.9,0.0,/players/v/vucevni01.html
5971,2018-19,28.0,ORL,NBA,C,5.0,147.0,10.1,0.436,0.224,0.241,6.2,24.8,14.8,19.3,0.7,3.2,16.8,23.2,-0.3,0.1,-0.2,-0.052,-1.9,0.4,-1.5,0.0,/players/v/vucevni01.html
5972,2019-20,29.0,ORL,NBA,C,5.0,185.0,22.9,0.604,0.396,0.099,4.8,26.9,15.3,22.9,1.0,1.7,10.1,29.7,0.3,0.2,0.5,0.126,6.2,1.1,7.3,0.4,/players/v/vucevni01.html
5973,2021-22,31.0,CHI,NBA,C,5.0,181.0,17.5,0.52,0.462,0.055,7.2,28.9,17.2,16.5,0.5,3.2,7.9,24.5,0.0,0.3,0.3,0.074,3.0,1.0,4.0,0.3,/players/v/vucevni01.html
5974,2005-06,21.0,LAL,NBA,PG,7.0,129.0,13.7,0.681,0.577,0.423,2.8,14.4,8.3,6.9,1.6,0.0,8.9,11.9,0.3,0.0,0.4,0.143,1.1,2.1,3.2,0.2,/players/v/vujacsa01.html
5975,2006-07,22.0,LAL,NBA,SG,4.0,43.0,9.3,0.611,0.444,0.0,4.9,5.7,5.3,10.3,1.2,0.0,25.0,12.1,0.0,0.0,0.0,0.006,-2.0,-0.4,-2.4,0.0,/players/v/vujacsa01.html
5976,2007-08,23.0,LAL,NBA,SG,21.0,456.0,10.7,0.557,0.572,0.254,2.1,9.3,5.9,5.5,1.4,0.7,10.5,17.3,0.3,0.3,0.6,0.066,0.4,-0.5,0.0,0.2,/players/v/vujacsa01.html
5977,2008-09,24.0,LAL,NBA,SG,23.0,250.0,4.2,0.368,0.56,0.066,3.3,11.6,7.5,7.1,2.1,1.3,9.6,19.0,-0.5,0.4,-0.1,-0.021,-4.9,-0.3,-5.2,-0.2,/players/v/vujacsa01.html
5978,2009-10,25.0,LAL,NBA,SG,10.0,76.0,14.1,0.605,0.652,0.261,4.6,7.6,6.1,10.2,1.4,0.0,10.5,17.2,0.2,0.0,0.2,0.14,2.5,1.0,3.5,0.1,/players/v/vujacsa01.html
5979,2003-04,22.0,MIA,NBA,PG,13.0,510.0,17.7,0.527,0.042,0.397,3.6,8.1,5.8,30.6,1.9,0.7,19.6,25.9,0.6,0.5,1.1,0.104,1.3,0.2,1.5,0.5,/players/w/wadedw01.html
5980,2004-05,23.0,MIA,NBA,SG,14.0,571.0,24.3,0.561,0.036,0.495,5.3,10.7,8.3,32.5,2.1,2.1,15.3,33.9,1.2,1.0,2.1,0.18,4.9,1.0,5.9,1.1,/players/w/wadedw01.html
5981,2005-06,24.0,MIA,NBA,SG,23.0,959.0,26.9,0.593,0.084,0.567,3.6,12.7,8.4,27.9,2.8,2.3,14.0,31.7,2.8,2.0,4.8,0.24,6.5,2.8,9.3,2.7,/players/w/wadedw01.html
5982,2006-07,25.0,MIA,NBA,SG,4.0,162.0,15.2,0.479,0.06,0.381,5.1,9.4,7.1,32.8,1.6,1.0,19.0,35.3,-0.3,0.1,-0.2,-0.06,1.5,-2.1,-0.6,0.1,/players/w/wadedw01.html
5983,2008-09,27.0,MIA,NBA,SG,7.0,285.0,26.3,0.565,0.323,0.374,1.9,12.8,7.8,31.4,1.2,3.3,12.2,37.2,0.8,0.4,1.2,0.195,7.0,0.3,7.3,0.7,/players/w/wadedw01.html
5984,2009-10,28.0,MIA,NBA,SG,5.0,210.0,29.4,0.65,0.336,0.364,3.3,14.1,8.3,40.0,2.0,3.2,16.9,34.0,0.7,0.3,1.0,0.229,10.4,3.1,13.5,0.8,/players/w/wadedw01.html
5985,2010-11,29.0,MIA,NBA,SG,21.0,828.0,26.3,0.57,0.139,0.48,6.5,15.3,11.0,24.5,2.3,2.8,12.4,30.4,2.4,1.3,3.7,0.216,6.5,1.9,8.4,2.2,/players/w/wadedw01.html
5986,2011-12,30.0,MIA,NBA,SG,23.0,907.0,22.0,0.526,0.08,0.39,4.4,11.5,8.0,21.9,2.3,2.7,12.0,29.9,1.8,1.3,3.1,0.165,3.9,1.4,5.3,1.7,/players/w/wadedw01.html
5987,2012-13,31.0,MIA,NBA,SG,22.0,782.0,18.7,0.498,0.013,0.254,6.1,9.9,8.1,24.2,2.7,2.5,14.2,25.3,0.7,1.0,1.8,0.108,2.6,0.5,3.1,1.0,/players/w/wadedw01.html
5988,2013-14,32.0,MIA,NBA,SG,20.0,693.0,18.5,0.56,0.086,0.324,3.2,11.3,7.4,20.7,2.4,0.7,14.5,27.4,0.7,0.5,1.2,0.086,1.6,-0.7,0.9,0.5,/players/w/wadedw01.html
5989,2015-16,34.0,MIA,NBA,SG,14.0,473.0,22.3,0.532,0.091,0.252,3.2,15.9,9.9,25.4,1.2,2.1,11.9,32.2,0.7,0.8,1.5,0.148,4.2,0.7,4.9,0.8,/players/w/wadedw01.html
5990,2016-17,35.0,CHI,NBA,SG,6.0,190.0,15.5,0.472,0.198,0.244,3.6,13.9,8.8,21.5,1.4,4.3,9.5,25.0,0.1,0.2,0.2,0.063,1.0,0.0,1.0,0.1,/players/w/wadedw01.html
5991,2017-18,36.0,MIA,NBA,SG,5.0,127.0,17.4,0.51,0.057,0.371,2.4,15.3,8.7,27.3,2.6,0.7,11.9,31.4,0.0,0.1,0.1,0.032,0.1,0.6,0.6,0.1,/players/w/wadedw01.html
5992,2008-09,23.0,HOU,NBA,SG,13.0,181.0,14.5,0.521,0.239,0.239,0.0,7.6,3.9,10.1,0.6,0.4,9.8,29.9,0.0,0.1,0.2,0.041,0.5,-0.6,0.0,0.1,/players/w/wafervo01.html
5993,2010-11,25.0,BOS,NBA,SG,3.0,5.0,-13.5,0.0,0.5,0.0,0.0,23.2,12.2,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.406,-16.2,-6.6,-22.8,0.0,/players/w/wafervo01.html
5994,2011-12,26.0,ORL,NBA,SG,1.0,6.0,23.2,0.6,0.0,0.0,0.0,19.5,9.6,0.0,0.0,0.0,16.7,48.9,0.0,0.0,0.0,-0.074,0.9,-0.1,0.8,0.0,/players/w/wafervo01.html
5995,1987-88,24.0,LAL,NBA,SG,5.0,14.0,17.7,0.51,0.2,0.4,0.0,16.2,8.4,30.3,0.0,4.3,0.0,18.7,0.0,0.0,0.1,0.206,0.3,2.9,3.2,0.0,/players/w/wagnemi01.html
5996,2021-22,27.0,PHO,NBA,PF,7.0,26.0,21.3,0.542,0.5,0.0,33.0,17.7,25.1,5.8,2.0,3.7,20.0,26.5,0.0,0.0,0.0,0.075,7.0,-0.4,6.6,0.1,/players/w/wainris01.html
5997,2015-16,24.0,OKC,NBA,SG,18.0,491.0,9.3,0.52,0.424,0.227,1.4,9.2,5.3,12.5,1.0,0.5,12.1,14.6,0.4,0.3,0.7,0.065,-1.7,0.6,-1.1,0.1,/players/w/waitedi01.html
5998,2019-20,28.0,LAL,NBA,SG,5.0,38.0,4.4,0.388,0.333,0.167,0.0,6.2,3.1,7.0,1.3,2.6,7.2,15.9,-0.1,0.0,0.0,-0.022,-6.4,-1.0,-7.3,-0.1,/players/w/waitedi01.html
5999,2001-02,25.0,BOS,NBA,PF,16.0,703.0,16.0,0.51,0.342,0.201,3.7,18.1,11.0,14.9,1.8,0.7,13.7,26.7,0.3,1.2,1.4,0.097,1.3,-0.1,1.2,0.6,/players/w/walkean02.html
6000,2002-03,26.0,BOS,NBA,PF,10.0,440.0,11.9,0.466,0.256,0.125,5.3,17.2,11.4,19.2,2.1,0.7,16.6,24.0,-0.5,0.7,0.1,0.014,-1.2,-0.4,-1.6,0.0,/players/w/walkean02.html
6001,2003-04,27.0,DAL,NBA,PF,5.0,140.0,15.6,0.382,0.164,0.115,14.2,20.8,17.1,13.4,2.1,1.6,12.3,20.8,0.0,0.1,0.1,0.051,0.6,-0.5,0.1,0.1,/players/w/walkean02.html
6002,2004-05,28.0,BOS,NBA,PF,6.0,224.0,13.7,0.459,0.183,0.106,8.9,15.4,12.1,13.0,1.7,2.5,14.2,27.7,-0.3,0.4,0.1,0.02,0.6,-0.3,0.2,0.1,/players/w/walkean02.html
6003,2005-06,29.0,MIA,NBA,PF,23.0,862.0,10.6,0.5,0.523,0.191,2.3,14.9,8.9,11.0,1.4,0.8,13.3,19.5,-0.2,1.4,1.2,0.067,0.5,0.2,0.7,0.6,/players/w/walkean02.html
6004,2006-07,30.0,MIA,NBA,PF,4.0,92.0,15.9,0.562,0.432,0.297,2.6,9.6,6.0,12.3,1.1,0.9,8.7,23.6,0.2,0.0,0.2,0.094,3.4,-0.1,3.3,0.1,/players/w/walkean02.html
6005,2008-09,21.0,BOS,NBA,SF,4.0,10.0,-2.5,0.347,0.0,1.0,0.0,0.0,0.0,0.0,10.5,0.0,41.0,22.6,-0.1,0.0,0.0,-0.207,-14.0,2.0,-12.1,0.0,/players/w/walkebi01.html
6006,2010-11,23.0,NYK,NBA,SG,4.0,89.0,4.2,0.367,0.367,0.1,5.7,11.5,8.3,7.9,2.9,0.0,18.3,18.9,-0.2,0.1,-0.2,-0.083,-5.4,-1.6,-7.0,-0.1,/players/w/walkebi01.html
6007,2013-14,23.0,CHA,NBA,PG,4.0,153.0,19.6,0.62,0.436,0.327,0.8,12.0,6.2,29.4,2.8,1.7,19.3,24.3,0.2,0.2,0.3,0.11,4.1,2.3,6.4,0.3,/players/w/walkeke02.html
6008,2015-16,25.0,CHO,NBA,PG,7.0,260.0,18.2,0.472,0.281,0.229,1.2,8.5,4.6,24.0,1.8,1.2,6.7,33.0,-0.1,0.2,0.1,0.016,3.8,-0.4,3.4,0.4,/players/w/walkeke02.html
6009,2019-20,29.0,BOS,NBA,PG,17.0,628.0,16.9,0.573,0.492,0.316,1.1,10.8,6.2,22.5,1.2,1.1,9.9,23.0,1.1,0.8,1.9,0.148,2.6,0.4,3.0,0.8,/players/w/walkeke02.html
6010,2020-21,30.0,BOS,NBA,PG,3.0,91.0,4.3,0.419,0.415,0.244,0.0,16.1,7.6,20.1,0.6,0.0,15.0,24.9,-0.2,-0.1,-0.3,-0.163,-6.0,-3.0,-9.1,-0.2,/players/w/walkeke02.html
6011,1987-88,23.0,NYK,NBA,SF,4.0,80.0,5.8,0.362,0.0,0.083,4.4,8.9,6.6,9.0,1.3,2.5,3.9,13.8,-0.1,0.0,-0.1,-0.031,-4.1,-0.1,-4.3,0.0,/players/w/walkeke01.html
6012,1988-89,24.0,NYK,NBA,SF,9.0,90.0,4.2,0.468,0.0,1.462,6.2,14.9,10.4,2.8,0.6,2.3,15.8,12.1,0.0,0.1,0.1,0.031,-6.5,0.1,-6.4,-0.1,/players/w/walkeke01.html
6013,1989-90,25.0,NYK,NBA,PF,10.0,154.0,9.8,0.583,0.034,0.483,5.2,14.3,9.6,5.3,0.0,1.6,2.8,10.2,0.3,0.0,0.2,0.075,-2.0,-0.7,-2.7,0.0,/players/w/walkeke01.html
6014,1990-91,26.0,NYK,NBA,SF,3.0,31.0,8.4,0.563,0.0,0.25,8.1,20.2,14.2,11.8,1.7,2.1,25.3,17.5,0.0,0.0,0.0,0.013,-3.9,4.0,0.1,0.0,/players/w/walkeke01.html
6015,2018-19,20.0,SAS,NBA,SG,6.0,21.0,8.7,0.375,0.125,0.0,0.0,10.2,5.1,21.1,0.0,0.0,0.0,17.6,0.0,0.0,0.0,-0.034,-3.0,-2.1,-5.1,0.0,/players/w/walkelo01.html
6016,1999-00,23.0,SAS,NBA,PF,4.0,121.0,15.6,0.496,0.0,0.387,11.2,26.4,18.9,3.5,0.4,6.9,18.1,16.6,0.0,0.4,0.4,0.148,-0.9,2.9,1.9,0.1,/players/w/walkesa01.html
6017,2000-01,24.0,SAS,NBA,PF,12.0,76.0,5.7,0.378,0.0,0.533,7.4,12.2,9.9,6.3,0.7,0.9,5.1,12.1,0.0,0.1,0.1,0.038,-4.0,0.3,-3.7,0.0,/players/w/walkesa01.html
6018,2001-02,25.0,LAL,NBA,PF,19.0,240.0,11.5,0.521,0.019,0.327,15.3,20.3,17.9,2.6,0.4,1.8,16.8,13.5,0.3,0.3,0.6,0.115,-1.7,-0.6,-2.3,0.0,/players/w/walkesa01.html
6019,2002-03,26.0,LAL,NBA,C,9.0,49.0,3.9,0.4,0.0,0.0,8.9,21.9,15.1,5.6,1.1,3.0,37.5,7.3,0.0,0.1,0.0,0.01,-6.1,0.9,-5.1,0.0,/players/w/walkesa01.html
6020,2003-04,27.0,MIA,NBA,PF,4.0,11.0,-10.1,0.0,0.0,0.0,0.0,10.4,5.2,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.182,-12.5,-2.3,-14.8,0.0,/players/w/walkesa01.html
6021,2013-14,23.0,WAS,NBA,PG,11.0,420.0,14.1,0.462,0.195,0.415,1.4,10.8,6.1,32.7,2.3,1.5,15.7,25.9,-0.2,0.8,0.6,0.067,0.9,0.0,1.0,0.3,/players/w/walljo01.html
6022,2014-15,24.0,WAS,NBA,PG,7.0,273.0,19.2,0.48,0.155,0.355,2.1,10.8,6.6,49.7,1.9,2.9,17.5,25.0,0.4,0.4,0.8,0.138,2.6,1.8,4.4,0.4,/players/w/walljo01.html
6023,2016-17,26.0,WAS,NBA,PG,13.0,507.0,23.0,0.548,0.217,0.331,1.6,9.4,5.5,45.7,2.2,2.7,14.6,32.1,0.9,0.5,1.4,0.136,6.2,-0.4,5.7,1.0,/players/w/walljo01.html
6024,2017-18,27.0,WAS,NBA,PG,6.0,234.0,24.2,0.528,0.165,0.37,1.5,15.8,8.7,50.2,3.0,2.9,15.5,32.9,0.4,0.2,0.6,0.125,4.8,1.9,6.7,0.5,/players/w/walljo01.html
6025,2001-02,27.0,DET,NBA,C,10.0,408.0,16.4,0.479,0.0,0.661,13.4,34.1,23.4,5.4,2.6,4.9,20.0,11.4,0.1,1.3,1.4,0.166,-0.1,2.7,2.6,0.5,/players/w/wallabe01.html
6026,2002-03,28.0,DET,NBA,C,17.0,722.0,20.0,0.492,0.009,0.927,13.7,32.1,22.7,7.1,3.2,5.5,8.9,11.3,1.0,2.0,3.1,0.204,1.9,3.8,5.7,1.4,/players/w/wallabe01.html
6027,2003-04,29.0,DET,NBA,C,23.0,924.0,18.6,0.46,0.015,0.571,11.8,28.8,20.3,8.8,2.7,5.1,12.6,15.0,0.8,2.8,3.6,0.186,1.1,4.2,5.3,1.7,/players/w/wallabe01.html
6028,2004-05,30.0,DET,NBA,C,25.0,979.0,16.2,0.489,0.019,0.481,11.3,23.1,17.1,4.2,2.5,5.1,10.5,14.0,0.5,2.7,3.2,0.158,0.2,2.8,3.0,1.2,/players/w/wallabe01.html
6029,2005-06,31.0,DET,NBA,C,18.0,642.0,12.4,0.42,0.014,0.93,11.0,25.5,18.0,7.8,2.1,2.8,13.0,8.7,0.2,1.4,1.5,0.114,-0.3,2.2,1.9,0.6,/players/w/wallabe01.html
6030,2006-07,32.0,CHI,NBA,C,10.0,369.0,16.1,0.567,0.019,1.019,9.3,20.7,15.0,6.4,2.2,3.8,11.5,10.9,0.5,0.7,1.3,0.164,1.0,3.9,4.9,0.6,/players/w/wallabe01.html
6031,2007-08,33.0,CLE,NBA,PF,13.0,304.0,12.5,0.49,0.0,0.606,12.5,21.2,16.8,8.3,1.5,3.9,14.3,7.6,0.3,0.6,0.9,0.143,-0.6,2.8,2.2,0.3,/players/w/wallabe01.html
6032,2008-09,34.0,CLE,NBA,PF,14.0,176.0,9.3,0.512,0.0,0.462,13.6,14.2,13.9,3.4,1.3,2.0,16.1,5.1,0.2,0.3,0.4,0.117,-0.3,1.4,1.0,0.1,/players/w/wallabe01.html
6033,2001-02,19.0,SAC,NBA,SF,5.0,14.0,7.7,0.725,0.0,4.0,7.9,0.0,3.8,9.4,0.0,5.1,42.0,15.0,0.0,0.0,0.0,0.046,-4.6,2.2,-2.5,0.0,/players/w/wallage01.html
6034,2002-03,20.0,SAC,NBA,SF,7.0,18.0,4.8,0.51,0.0,0.4,0.0,30.4,15.4,0.0,0.0,3.9,25.4,19.1,0.0,0.0,0.0,-0.048,-9.1,-0.8,-9.9,0.0,/players/w/wallage01.html
6035,2003-04,21.0,SAC,NBA,SF,3.0,20.0,5.6,0.509,0.0,0.333,0.0,10.1,5.3,8.6,2.6,3.5,30.4,22.1,-0.1,0.0,0.0,-0.095,-7.8,2.9,-4.9,0.0,/players/w/wallage01.html
6036,2009-10,27.0,CHA,NBA,SF,4.0,164.0,19.7,0.589,0.25,0.795,1.6,26.7,14.2,10.5,1.7,4.5,4.8,18.8,0.4,0.2,0.6,0.172,4.4,2.8,7.2,0.4,/players/w/wallage01.html
6037,2010-11,28.0,POR,NBA,PF,6.0,226.0,18.1,0.561,0.254,0.478,5.1,24.5,15.1,13.5,2.0,1.2,15.6,21.7,0.3,0.2,0.5,0.104,1.1,1.6,2.7,0.3,/players/w/wallage01.html
6038,2012-13,30.0,BRK,NBA,SF,7.0,243.0,14.0,0.554,0.433,0.299,2.4,11.5,6.9,11.5,1.8,1.5,10.6,16.4,0.3,0.2,0.5,0.109,1.2,1.3,2.5,0.3,/players/w/wallage01.html
6039,2014-15,32.0,BOS,NBA,SF,1.0,4.0,-6.9,0.0,0.0,0.0,0.0,28.1,13.7,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,-0.263,-7.9,-1.0,-9.0,0.0,/players/w/wallage01.html
6040,1996-97,22.0,NYK,NBA,SF,4.0,40.0,6.8,0.315,0.067,0.133,6.3,14.8,10.7,20.3,1.4,4.5,11.2,21.7,-0.1,0.1,0.0,-0.037,-4.1,1.4,-2.7,0.0,/players/w/wallajo01.html
6041,1999-00,25.0,NYK,NBA,SF,1.0,4.0,-22.7,0.0,0.0,0.0,0.0,29.1,14.9,0.0,14.3,0.0,33.3,38.4,-0.1,0.0,-0.1,-0.789,-25.1,2.5,-22.5,0.0,/players/w/wallajo01.html
6042,1996-97,22.0,POR,NBA,PF,4.0,148.0,19.6,0.61,0.089,0.357,6.5,14.2,10.2,8.8,0.8,1.1,8.5,22.9,0.4,0.0,0.4,0.136,3.8,-0.1,3.8,0.2,/players/w/wallara01.html
6043,1997-98,23.0,POR,NBA,PF,4.0,157.0,12.4,0.537,0.106,0.34,5.1,9.8,7.3,11.6,0.7,1.1,8.5,16.7,0.2,-0.1,0.2,0.054,1.0,-0.6,0.4,0.1,/players/w/wallara01.html
6044,1998-99,24.0,POR,NBA,PF,13.0,468.0,18.3,0.563,0.062,0.397,4.6,12.0,8.4,9.5,2.4,1.9,8.5,19.9,1.0,0.5,1.5,0.155,2.1,1.8,4.0,0.7,/players/w/wallara01.html
