SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
2021-22,20,MIN,NBA,SG,72,2466.0,16.5,0.56,0.484,0.225,2.6,12.5,7.5,17.4,2.0,1.8,12.2,26.4,1.8,2.4,4.3,0.084,1.6,-0.4,1.2,2.0,/players/e/edwaran01.html
1993-94,22,PHI,NBA,PF,3,44.0,-0.4,0.149,0.278,0.278,12.4,22.5,17.5,12.3,3.4,1.4,16.5,23.9,-0.3,0.1,-0.3,-0.282,-11.2,-2.4,-13.6,-0.1,/players/e/edwarbi01.html
1989-90,24,UTA,NBA,SF,82,1889.0,10.7,0.556,0.053,0.36,4.6,10.6,7.8,11.2,2.0,1.2,18.9,18.6,0.2,2.4,2.7,0.068,-3.0,0.7,-2.3,-0.1,/players/e/edwarbl01.html
1990-91,25,UTA,NBA,SF,62,1611.0,10.4,0.559,0.052,0.252,4.0,10.3,7.3,10.1,1.8,1.1,16.9,17.1,0.2,2.0,2.2,0.065,-2.8,0.7,-2.2,-0.1,/players/e/edwarbl01.html
1991-92,26,UTA,NBA,SF,81,2283.0,13.7,0.569,0.124,0.176,4.5,10.0,7.4,9.1,1.8,1.2,12.0,19.2,2.6,2.7,5.2,0.11,-0.4,0.4,0.0,1.1,/players/e/edwarbl01.html
1992-93,27,MIL,NBA,SF,82,2729.0,16.4,0.569,0.098,0.277,5.2,11.1,8.1,12.5,2.4,1.1,12.6,21.8,3.7,2.0,5.7,0.101,0.8,-0.3,0.5,1.7,/players/e/edwarbl01.html
1993-94,28,MIL,NBA,SF,82,2322.0,12.9,0.54,0.133,0.236,4.9,11.8,8.1,12.1,1.8,0.8,14.2,19.2,1.7,1.2,2.9,0.06,-1.2,-1.0,-2.2,-0.1,/players/e/edwarbl01.html
1994-95,29,TOT,NBA,SF,67,1112.0,11.6,0.531,0.191,0.229,5.5,8.5,7.0,10.7,2.0,1.1,15.8,20.5,0.2,1.0,1.2,0.053,-2.0,-0.5,-2.5,-0.1,/players/e/edwarbl01.html
1994-95,29,BOS,NBA,SF,31,507.0,12.7,0.509,0.221,0.246,5.6,9.2,7.4,14.5,1.9,1.4,15.3,21.8,0.2,0.4,0.5,0.051,-1.5,-0.7,-2.3,0.0,/players/e/edwarbl01.html
1994-95,29,UTA,NBA,SF,36,605.0,10.6,0.552,0.162,0.212,5.5,7.9,6.7,7.5,2.1,0.8,16.2,19.4,0.1,0.6,0.7,0.055,-2.3,-0.3,-2.6,-0.1,/players/e/edwarbl01.html
1995-96,30,VAN,NBA,SF,82,2773.0,11.9,0.498,0.256,0.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,-0.7,2.5,1.9,0.032,-2.0,0.0,-1.9,0.1,/players/e/edwarbl01.html
1996-97,31,VAN,NBA,SF,61,1439.0,10.0,0.472,0.194,0.238,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,-0.4,0.3,-0.1,-0.003,-3.2,-1.6,-4.8,-1.0,/players/e/edwarbl01.html
1997-98,32,VAN,NBA,SG,81,1968.0,14.5,0.521,0.162,0.29,3.6,9.1,6.3,17.2,2.3,1.0,13.8,21.9,1.8,0.3,2.1,0.052,-0.5,-1.0,-1.5,0.2,/players/e/edwarbl01.html
1998-99,33,MIA,NBA,SF,24,283.0,12.2,0.495,0.139,0.181,3.2,10.4,7.1,19.0,3.4,1.3,21.3,17.2,0.0,0.5,0.4,0.074,-1.6,2.7,1.2,0.2,/players/e/edwarbl01.html
2019-20,21,BOS,NBA,SG,37,351.0,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,/players/e/edwarca01.html
2020-21,22,BOS,NBA,SG,31,276.0,10.2,0.527,0.568,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,/players/e/edwarca01.html
2021-22,23,DET,NBA,SG,4,79.0,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0.0,14.1,19.2,-0.1,0.0,-0.1,-0.075,-6.0,-3.4,-9.3,-0.1,/players/e/edwarca01.html
2004-05,25,NOH,NBA,C,10,110.0,8.6,0.372,0.0,0.387,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,0.0,0.1,0.1,0.026,-4.9,-1.4,-6.2,-0.1,/players/e/edwarco01.html
1993-94,23,ATL,NBA,PF,16,107.0,9.4,0.384,0.02,0.327,7.2,11.3,9.2,11.3,1.0,3.0,9.7,24.9,-0.2,0.1,0.0,-0.009,-5.7,-2.4,-8.1,-0.2,/players/e/edwardo01.html
1994-95,24,ATL,NBA,PF,38,212.0,10.1,0.54,0.021,0.667,10.2,16.3,13.2,9.5,1.3,1.4,26.2,18.0,-0.1,0.3,0.2,0.043,-4.8,-0.1,-4.8,-0.2,/players/e/edwardo01.html
1995-96,25,VAN,NBA,PF,31,519.0,7.5,0.432,0.044,0.418,7.6,12.2,9.8,11.8,1.0,2.6,21.2,12.0,-0.3,0.4,0.1,0.005,-4.3,0.2,-4.0,-0.3,/players/e/edwardo01.html
1989-90,21,LAC,NBA,SG,4,26.0,7.8,0.421,0.286,0.429,4.5,4.3,4.4,21.3,1.9,0.0,10.7,15.0,0.0,0.0,0.0,0.022,-3.3,-0.8,-4.0,0.0,/players/e/edwarja02.html
2004-05,23,IND,NBA,C,25,139.0,5.1,0.401,0.0,0.467,7.0,9.3,8.2,3.7,1.2,2.2,18.1,15.2,-0.2,0.1,-0.1,-0.035,-6.3,-1.7,-8.0,-0.2,/players/e/edwarjo01.html
2005-06,24,ATL,NBA,C,40,296.0,6.4,0.508,0.0,0.172,7.1,12.5,9.7,2.7,0.5,3.9,14.8,12.4,0.1,0.1,0.2,0.026,-6.2,-0.2,-6.4,-0.3,/players/e/edwarjo01.html
2021-22,21,BRK,NBA,SF,48,987.0,8.3,0.516,0.509,0.071,5.0,13.8,9.5,4.1,1.4,2.2,13.2,13.8,-0.2,0.9,0.6,0.031,-3.1,-0.8,-3.8,-0.5,/players/e/edwarke02.html
1988-89,23,MIA,NBA,SG,79,2349.0,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-1.6,-0.3,-1.9,0.1,/players/e/edwarke01.html
1989-90,24,MIA,NBA,SG,78,2211.0,11.6,0.451,0.031,0.191,3.7,10.6,7.0,16.8,2.7,0.9,14.8,22.2,-2.0,2.3,0.3,0.005,-2.5,0.5,-2.1,0.0,/players/e/edwarke01.html
1990-91,25,MIA,NBA,SG,79,2000.0,13.7,0.468,0.091,0.23,4.4,7.1,5.7,18.8,3.1,1.4,13.8,24.1,-0.6,2.2,1.6,0.039,-0.9,0.7,-0.2,0.9,/players/e/edwarke01.html
1991-92,26,MIA,NBA,PG,81,1840.0,13.8,0.512,0.045,0.267,3.4,9.5,6.4,14.3,2.6,0.7,13.0,21.0,1.0,1.4,2.4,0.063,-1.3,0.4,-0.9,0.5,/players/e/edwarke01.html
1992-93,27,MIA,NBA,SG,40,1134.0,17.1,0.53,0.037,0.305,4.8,7.5,6.1,17.9,3.0,0.7,12.5,22.9,1.4,1.2,2.5,0.108,1.1,1.0,2.1,1.2,/players/e/edwarke01.html
1993-94,28,NJN,NBA,SG,82,2727.0,13.8,0.509,0.096,0.211,3.6,7.4,5.4,13.6,2.2,0.8,10.7,19.5,2.5,2.6,5.1,0.089,-0.6,0.6,0.0,1.3,/players/e/edwarke01.html
1994-95,29,NJN,NBA,SG,14,466.0,11.7,0.568,0.292,0.273,2.3,6.4,4.3,9.8,2.1,0.7,16.9,19.6,0.2,0.4,0.6,0.061,-1.9,-0.1,-2.0,0.0,/players/e/edwarke01.html
1995-96,30,NJN,NBA,SG,34,1007.0,9.8,0.461,0.267,0.215,1.5,6.8,4.1,12.1,2.8,0.5,13.7,21.5,-0.6,1.1,0.5,0.022,-2.8,0.7,-2.1,0.0,/players/e/edwarke01.html
1996-97,31,NJN,NBA,PG,32,477.0,9.8,0.47,0.235,0.235,1.9,8.2,4.9,19.5,1.9,0.6,19.5,22.4,-0.4,0.2,-0.2,-0.021,-2.9,-2.1,-5.1,-0.4,/players/e/edwarke01.html
1997-98,32,TOT,NBA,SG,39,487.0,9.5,0.416,0.091,0.212,4.6,8.6,6.5,12.9,2.8,0.1,14.3,19.2,-0.3,0.4,0.1,0.009,-3.3,0.4,-2.8,-0.1,/players/e/edwarke01.html
1997-98,32,NJN,NBA,SG,27,352.0,8.1,0.404,0.104,0.142,3.4,8.1,5.6,11.1,3.1,0.0,15.1,16.4,-0.3,0.3,0.0,-0.001,-3.9,0.9,-3.1,-0.1,/players/e/edwarke01.html
1997-98,32,ORL,NBA,SG,12,135.0,13.1,0.435,0.068,0.339,7.7,9.8,8.7,17.5,2.0,0.5,12.9,26.4,0.0,0.1,0.1,0.035,-1.6,-0.6,-2.2,0.0,/players/e/edwarke01.html
2000-01,35,VAN,NBA,SG,46,634.0,8.3,0.414,0.112,0.312,4.2,10.6,7.4,12.9,2.4,0.9,16.1,16.6,-0.6,0.5,-0.1,-0.011,-3.7,0.5,-3.2,-0.2,/players/e/edwarke01.html
2021-22,25,OKC,NBA,SG,2,11.0,-0.8,0.375,1.0,0.0,0.0,28.5,14.0,0.0,0.0,0.0,20.0,19.6,-0.1,0.0,0.0,-0.181,-8.3,-2.9,-11.2,0.0,/players/e/edwarro01.html
2013-14,26,CLE,NBA,SF,2,12.0,-1.0,0.333,0.0,0.0,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,0.0,0.0,0.0,-0.141,-8.7,-4.6,-13.3,0.0,/players/e/edwarsh01.html
2018-19,22,HOU,NBA,SF,2,16.0,3.8,0.375,1.0,0.0,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,-0.014,-1.6,-4.8,-6.4,0.0,/players/e/edwarvi01.html
1994-95,22,TOT,NBA,PG,49,552.0,6.1,0.43,0.303,0.328,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,-0.7,0.2,-0.5,-0.044,-5.3,-1.4,-6.8,-0.7,/players/e/eisleho01.html
1994-95,22,MIN,NBA,PG,34,496.0,6.6,0.461,0.305,0.381,2.5,7.8,5.2,24.6,1.9,0.8,25.5,15.2,-0.5,0.2,-0.3,-0.029,-5.3,-1.1,-6.5,-0.6,/players/e/eisleho01.html
1994-95,22,SAS,NBA,PG,15,56.0,1.7,0.206,0.294,0.0,4.3,7.7,6.1,42.2,0.0,1.2,32.0,19.6,-0.2,0.0,-0.2,-0.178,-5.4,-4.2,-9.6,-0.1,/players/e/eisleho01.html
1995-96,23,UTA,NBA,PG,65,961.0,9.3,0.52,0.256,0.318,2.9,7.0,5.0,22.3,1.6,0.3,21.8,16.8,0.2,0.7,1.0,0.048,-3.0,-0.4,-3.4,-0.3,/players/e/eisleho01.html
1996-97,24,UTA,NBA,PG,82,1083.0,11.1,0.53,0.234,0.289,2.4,7.0,4.8,27.7,2.2,0.8,24.1,19.6,0.1,1.1,1.2,0.052,-2.0,-0.3,-2.2,-0.1,/players/e/eisleho01.html
1997-98,25,UTA,NBA,PG,82,1726.0,13.6,0.541,0.227,0.287,1.9,9.5,6.0,32.1,1.7,0.6,21.5,20.0,1.7,1.2,2.9,0.081,0.3,-0.9,-0.6,0.6,/players/e/eisleho01.html
1998-99,26,UTA,NBA,PG,50,1038.0,11.7,0.527,0.159,0.255,1.5,9.0,5.5,32.0,1.6,0.1,23.8,21.1,0.2,1.1,1.3,0.061,-1.9,-0.5,-2.4,-0.1,/players/e/eisleho01.html
1999-00,27,UTA,NBA,PG,82,2096.0,11.5,0.492,0.241,0.151,1.4,8.4,4.9,26.9,1.5,0.3,15.5,18.8,1.3,1.8,3.0,0.069,-1.1,-0.5,-1.7,0.2,/players/e/eisleho01.html
2000-01,28,DAL,NBA,SG,82,2426.0,11.7,0.507,0.399,0.187,1.1,7.8,4.5,18.2,2.1,0.4,12.3,15.6,2.4,2.0,4.4,0.087,-0.5,0.6,0.0,1.2,/players/e/eisleho01.html
2001-02,29,NYK,NBA,PG,39,609.0,8.5,0.435,0.331,0.28,1.7,7.6,4.7,26.7,2.1,0.4,21.2,19.1,-0.7,0.4,-0.3,-0.021,-3.5,-0.6,-4.2,-0.3,/players/e/eisleho01.html
2002-03,30,NYK,NBA,PG,82,2243.0,14.1,0.552,0.537,0.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,3.5,1.0,4.5,0.097,1.0,-0.6,0.4,1.3,/players/e/eisleho01.html
2003-04,31,TOT,NBA,PG,67,1457.0,12.4,0.469,0.361,0.197,1.6,8.5,5.1,30.1,2.0,0.3,16.7,18.5,0.9,0.8,1.7,0.055,-0.9,-0.7,-1.5,0.2,/players/e/eisleho01.html
2003-04,31,NYK,NBA,PG,33,730.0,13.5,0.505,0.421,0.178,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17.0,0.9,0.6,1.5,0.096,-0.3,0.3,0.1,0.4,/players/e/eisleho01.html
2003-04,31,PHO,NBA,PG,34,727.0,11.2,0.441,0.313,0.213,2.0,7.9,4.9,25.5,1.9,0.2,15.0,19.9,0.0,0.2,0.2,0.013,-1.5,-1.6,-3.1,-0.2,/players/e/eisleho01.html
2004-05,32,UTA,NBA,PG,74,1428.0,9.3,0.47,0.254,0.205,1.3,6.7,3.9,29.1,1.7,0.5,20.1,17.8,-0.4,0.4,0.0,0.0,-2.3,-1.6,-3.9,-0.7,/players/e/eisleho01.html
2005-06,33,TOT,NBA,PG,32,394.0,9.2,0.445,0.408,0.233,0.9,8.7,4.9,25.6,1.4,0.4,15.6,15.4,0.0,0.3,0.3,0.037,-2.6,-0.2,-2.7,-0.1,/players/e/eisleho01.html
2005-06,33,LAC,NBA,PG,13,112.0,7.2,0.265,0.235,0.0,1.1,12.9,7.3,31.0,1.4,0.0,15.0,8.3,0.0,0.1,0.1,0.04,-3.8,1.5,-2.3,0.0,/players/e/eisleho01.html
2005-06,33,DEN,NBA,PG,19,282.0,10.0,0.476,0.442,0.279,0.8,7.0,3.9,23.4,1.4,0.5,15.7,18.2,0.0,0.2,0.2,0.036,-2.1,-0.8,-2.9,-0.1,/players/e/eisleho01.html
1999-00,24,VAN,NBA,PF,39,351.0,11.8,0.538,0.0,0.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,0.2,0.2,0.5,0.063,-3.1,-1.7,-4.8,-0.2,/players/e/ekeziob01.html
2000-01,25,TOT,NBA,PF,33,281.0,12.4,0.484,0.0,0.654,12.7,19.9,16.2,5.3,0.9,1.3,11.8,18.8,0.3,0.1,0.4,0.072,-2.5,-1.7,-4.2,-0.2,/players/e/ekeziob01.html
2000-01,25,WAS,NBA,PF,29,273.0,13.3,0.503,0.0,0.688,13.0,19.7,16.3,5.5,0.9,1.3,12.2,18.7,0.4,0.1,0.5,0.088,-1.9,-1.6,-3.5,-0.1,/players/e/ekeziob01.html
2000-01,25,DAL,NBA,PF,4,8.0,-20.0,0.0,0.0,0.0,0.0,27.2,14.0,0.0,0.0,0.0,0.0,22.7,-0.1,0.0,-0.1,-0.49,-20.7,-6.9,-27.6,0.0,/players/e/ekeziob01.html
2001-02,26,LAC,NBA,PF,29,152.0,11.0,0.477,0.0,1.026,9.0,16.2,12.7,3.0,0.7,2.7,15.0,19.8,0.0,0.1,0.2,0.048,-3.9,-1.2,-5.1,-0.1,/players/e/ekeziob01.html
2004-05,29,ATL,NBA,C,42,732.0,10.4,0.516,0.005,0.511,10.4,18.4,14.2,2.4,1.6,1.3,16.8,16.4,0.3,0.4,0.7,0.043,-4.5,-1.8,-6.3,-0.8,/players/e/ekeziob01.html
2000-01,21,CHI,NBA,PG,50,936.0,12.2,0.458,0.27,0.232,2.6,7.9,5.1,27.5,2.8,0.2,13.6,19.7,0.2,0.4,0.6,0.03,-1.7,-0.7,-2.4,-0.1,/players/e/elamikh01.html
1990-91,27,TOT,NBA,"SF,SG",33,644.0,12.9,0.598,0.063,0.56,7.9,10.9,9.4,9.0,1.4,0.9,13.1,14.2,1.3,0.3,1.6,0.122,0.3,-0.5,-0.2,0.3,/players/e/eliema01.html
1990-91,27,PHI,NBA,SG,3,20.0,-3.6,0.381,0.286,0.286,0.0,5.5,2.8,7.0,0.0,0.0,27.6,23.8,-0.1,0.0,-0.1,-0.247,-10.3,-6.3,-16.6,-0.1,/players/e/eliema01.html
1990-91,27,GSW,NBA,SF,30,624.0,13.4,0.607,0.053,0.572,8.1,11.1,9.6,9.1,1.4,1.0,12.4,13.9,1.4,0.3,1.7,0.134,0.6,-0.3,0.3,0.4,/players/e/eliema01.html
1991-92,28,GSW,NBA,SG,79,1677.0,13.7,0.615,0.165,0.429,4.6,10.1,7.4,12.7,1.9,0.5,14.1,14.0,3.4,1.1,4.4,0.127,0.8,0.3,1.0,1.3,/players/e/eliema01.html
1992-93,29,POR,NBA,SF,82,1757.0,14.2,0.573,0.246,0.408,3.6,10.1,6.7,14.2,2.0,0.7,12.6,16.6,3.0,2.1,5.1,0.139,0.1,1.2,1.3,1.5,/players/e/eliema01.html
1993-94,30,HOU,NBA,SF,67,1606.0,13.4,0.575,0.358,0.384,2.1,10.0,6.3,19.1,1.6,0.3,16.7,18.0,2.1,2.0,4.2,0.125,-0.1,0.8,0.6,1.0,/players/e/eliema01.html
1994-95,31,HOU,NBA,SF,81,1896.0,13.7,0.631,0.413,0.351,3.2,8.4,5.9,14.8,1.7,0.4,15.6,15.8,3.4,1.4,4.8,0.122,0.1,0.0,0.1,1.0,/players/e/eliema01.html
1995-96,32,HOU,NBA,SF,45,1385.0,14.6,0.612,0.356,0.322,3.9,8.6,6.3,15.4,1.7,0.6,12.6,15.1,2.8,1.0,3.8,0.133,0.9,0.4,1.3,1.2,/players/e/eliema01.html
1996-97,33,HOU,NBA,SF,78,2687.0,14.3,0.662,0.489,0.395,2.7,7.2,5.1,17.6,1.8,0.3,16.4,13.9,6.3,2.6,8.9,0.159,0.8,0.7,1.5,2.4,/players/e/eliema01.html
1997-98,34,HOU,NBA,SF,73,1988.0,12.9,0.575,0.414,0.382,2.3,6.9,4.6,17.4,2.1,0.3,15.8,14.4,3.2,0.6,3.8,0.092,-0.2,-0.1,-0.4,0.8,/players/e/eliema01.html
1998-99,35,SAS,NBA,SG,47,1291.0,14.5,0.593,0.323,0.36,3.3,8.3,6.0,11.5,1.9,0.6,13.7,16.0,2.6,1.9,4.5,0.169,0.7,1.6,2.3,1.4,/players/e/eliema01.html
1999-00,36,SAS,NBA,SF,79,2217.0,10.4,0.565,0.407,0.326,2.6,9.9,6.4,13.3,1.7,0.3,19.9,13.6,1.5,3.0,4.6,0.099,-1.4,1.2,-0.3,1.0,/players/e/eliema01.html
2000-01,37,PHO,NBA,SG,68,1506.0,9.3,0.541,0.407,0.28,2.8,9.0,5.8,12.9,2.0,0.6,17.8,10.0,1.1,2.0,3.1,0.097,-2.2,2.0,-0.2,0.7,/players/e/eliema01.html
2020-21,20,POR,NBA,SF,30,192.0,9.4,0.468,0.515,0.227,6.0,12.0,8.9,7.1,1.5,1.4,6.4,17.4,0.0,0.1,0.1,0.032,-4.0,-0.9,-4.9,-0.1,/players/e/ellebcj01.html
2021-22,21,POR,NBA,SF,58,1174.0,9.2,0.491,0.409,0.273,6.0,15.6,10.6,10.6,1.5,1.6,14.0,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1.0,/players/e/ellebcj01.html
2016-17,20,DET,NBA,PF,19,146.0,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-0.1,/players/e/ellenhe01.html
2017-18,21,DET,NBA,PF,38,329.0,10.5,0.476,0.411,0.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,-0.2,0.4,0.1,0.02,-2.6,-1.9,-4.4,-0.2,/players/e/ellenhe01.html
2018-19,22,TOT,NBA,PF,19,259.0,13.1,0.538,0.4,0.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,0.2,0.2,0.4,0.077,-1.0,-0.5,-1.5,0.0,/players/e/ellenhe01.html
2018-19,22,DET,NBA,PF,2,25.0,14.8,0.551,0.4,0.2,0.0,40.9,19.7,6.2,0.0,0.0,0.0,18.8,0.0,0.0,0.1,0.149,2.1,0.2,2.2,0.0,/players/e/ellenhe01.html
2018-19,22,NYK,NBA,PF,17,234.0,12.9,0.536,0.4,0.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,0.1,0.2,0.3,0.07,-1.4,-0.5,-1.9,0.0,/players/e/ellenhe01.html
2019-20,23,BRK,NBA,C,5,15.0,-1.3,0.143,0.571,0.0,14.1,27.0,20.7,8.7,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.183,-7.5,-3.4,-10.9,0.0,/players/e/ellenhe01.html
2020-21,24,TOR,NBA,PF,2,38.0,12.8,0.476,0.643,0.286,8.4,27.0,17.4,18.9,0.0,0.0,0.0,17.9,0.1,0.0,0.1,0.127,-1.7,-0.1,-1.8,0.0,/players/e/ellenhe01.html
2009-10,22,MIN,NBA,SG,76,1384.0,9.6,0.527,0.362,0.156,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,0.3,0.1,0.4,0.014,-1.6,-1.9,-3.5,-0.5,/players/e/ellinwa01.html
2010-11,23,MIN,NBA,SG,62,1181.0,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,0.01,-2.3,-1.3,-3.5,-0.5,/players/e/ellinwa01.html
2011-12,24,MIN,NBA,SG,51,973.0,9.4,0.487,0.358,0.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,0.041,-2.7,-0.2,-2.8,-0.2,/players/e/ellinwa01.html
2012-13,25,TOT,NBA,SG,78,1661.0,12.2,0.546,0.454,0.142,1.7,10.3,5.8,10.1,1.4,0.1,9.2,16.8,2.1,1.1,3.2,0.093,0.0,-0.5,-0.5,0.6,/players/e/ellinwa01.html
2012-13,25,MEM,NBA,SG,40,676.0,9.8,0.529,0.487,0.08,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,0.6,0.8,1.3,0.094,-1.1,0.5,-0.6,0.2,/players/e/ellinwa01.html
2012-13,25,CLE,NBA,SG,38,985.0,13.9,0.556,0.433,0.179,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,1.6,0.3,1.9,0.093,0.7,-1.2,-0.5,0.4,/players/e/ellinwa01.html
2013-14,26,DAL,NBA,SG,45,393.0,12.2,0.554,0.468,0.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,0.4,0.2,0.7,0.084,-0.5,-0.2,-0.8,0.1,/players/e/ellinwa01.html
2014-15,27,LAL,NBA,SG,65,1675.0,11.6,0.504,0.394,0.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,1.1,0.1,1.2,0.034,-0.5,-1.8,-2.3,-0.1,/players/e/ellinwa01.html
2015-16,28,BRK,NBA,SG,76,1615.0,10.1,0.498,0.478,0.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,0.5,0.3,0.8,0.025,-1.5,-1.3,-2.8,-0.3,/players/e/ellinwa01.html
2016-17,29,MIA,NBA,SG,62,1500.0,12.6,0.565,0.71,0.077,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,0.105,0.8,-0.9,-0.1,0.7,/players/e/ellinwa01.html
2017-18,30,MIA,NBA,SG,77,2041.0,12.5,0.588,0.827,0.111,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,2.6,1.9,4.5,0.105,1.0,-0.6,0.4,1.2,/players/e/ellinwa01.html
2018-19,31,TOT,NBA,SG,53,1297.0,11.8,0.569,0.814,0.107,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,1.3,1.4,2.6,0.097,-0.3,0.3,0.0,0.7,/players/e/ellinwa01.html
2018-19,31,MIA,NBA,SG,25,533.0,10.8,0.547,0.842,0.087,1.2,8.2,4.7,7.8,2.2,0.5,6.8,16.5,0.4,0.6,1.0,0.091,-0.7,0.9,0.2,0.3,/players/e/ellinwa01.html
2018-19,31,DET,NBA,SG,28,764.0,12.5,0.584,0.795,0.121,1.1,7.7,4.3,8.6,1.9,0.3,8.3,17.7,0.9,0.7,1.6,0.102,0.0,-0.1,-0.1,0.4,/players/e/ellinwa01.html
2019-20,32,NYK,NBA,SG,36,558.0,8.5,0.509,0.822,0.075,0.7,12.0,6.2,11.0,1.1,0.7,9.1,15.0,0.2,0.2,0.4,0.035,-1.9,-1.0,-2.9,-0.1,/players/e/ellinwa01.html
2020-21,33,DET,NBA,SG,46,1012.0,12.2,0.625,0.814,0.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,1.3,0.5,1.9,0.088,1.1,-1.3,-0.2,0.5,/players/e/ellinwa01.html
2021-22,34,LAL,NBA,SG,43,810.0,9.9,0.593,0.89,0.046,1.3,8.9,5.1,5.0,1.4,0.5,7.3,13.8,0.6,0.4,1.0,0.062,-0.7,-0.6,-1.4,0.1,/players/e/ellinwa01.html
1989-90,21,SAS,NBA,SF,81,2032.0,12.5,0.546,0.014,0.334,7.2,9.2,8.2,10.7,1.1,0.4,13.1,17.4,2.6,2.0,4.6,0.108,-0.4,-0.7,-1.1,0.4,/players/e/elliose01.html
1990-91,22,SAS,NBA,SF,82,3044.0,14.2,0.564,0.066,0.412,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,5.1,3.7,8.8,0.138,0.7,0.1,0.8,2.1,/players/e/elliose01.html
1991-92,23,SAS,NBA,SF,82,3120.0,14.4,0.564,0.079,0.318,5.0,10.3,7.7,10.0,1.3,0.6,11.4,18.1,5.0,3.4,8.4,0.13,0.4,0.0,0.5,1.9,/players/e/elliose01.html
1992-93,24,SAS,NBA,SF,70,2604.0,15.5,0.566,0.113,0.367,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,3.9,2.2,6.1,0.113,1.1,-0.4,0.7,1.8,/players/e/elliose01.html
1993-94,25,DET,NBA,SF,73,2409.0,11.3,0.51,0.11,0.219,3.1,9.1,6.0,12.5,1.1,0.7,13.0,18.1,1.0,0.4,1.4,0.028,-1.4,-1.0,-2.4,-0.2,/players/e/elliose01.html
1994-95,26,SAS,NBA,SF,81,2858.0,16.0,0.587,0.311,0.377,2.6,8.5,5.7,11.3,1.4,0.9,10.8,21.6,5.8,2.9,8.7,0.147,1.8,0.1,1.9,2.8,/players/e/elliose01.html
1995-96,27,SAS,NBA,SF,77,2901.0,16.3,0.585,0.348,0.375,2.8,12.1,7.6,11.8,1.2,0.8,13.1,23.4,4.1,3.6,7.7,0.128,1.9,-0.2,1.7,2.7,/players/e/elliose01.html
1996-97,28,SAS,NBA,SF,39,1393.0,14.0,0.529,0.272,0.422,4.0,12.7,8.2,15.5,0.9,1.4,13.9,21.3,1.4,0.1,1.5,0.051,0.3,-1.7,-1.4,0.2,/players/e/elliose01.html
1997-98,29,SAS,NBA,SF,36,1012.0,9.5,0.495,0.297,0.257,1.9,11.6,7.1,10.0,1.3,1.0,14.5,18.3,-0.1,1.5,1.4,0.065,-2.8,0.4,-2.3,0.0,/players/e/elliose01.html
