SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
2008-09,21,BOS,NBA,SF,4,0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,/players/w/walkebi01.html,0.0
2010-11,23,NYK,NBA,SG,4,0,22.3,2.3,7.5,0.3,0.8,2.8,1.5,4.8,0.316,0.35,0.5,0.8,0.667,1.3,2.0,3.3,1.0,1.3,0.0,1.8,2.3,5.8,/players/w/walkebi01.html,0.273
2013-14,23,CHA,NBA,PG,4,4,38.3,6.5,13.8,0.473,3.0,6.0,3.5,7.8,0.452,0.582,3.5,4.5,0.778,0.3,3.5,3.8,6.0,2.0,0.8,3.8,1.5,19.5,/players/w/walkeke02.html,0.5
2015-16,25,CHO,NBA,PG,7,7,37.1,8.0,21.9,0.366,2.0,6.1,6.0,15.7,0.382,0.412,4.7,5.0,0.943,0.4,2.6,3.0,4.0,1.3,0.6,1.7,1.4,22.7,/players/w/walkeke02.html,0.326
2019-20,29,BOS,NBA,PG,17,17,36.9,6.6,15.1,0.441,2.3,7.4,4.4,7.6,0.569,0.518,4.1,4.8,0.852,0.4,3.7,4.1,5.1,0.9,0.4,1.9,2.5,19.6,/players/w/walkeke02.html,0.31
2020-21,30,BOS,NBA,PG,3,3,30.3,4.3,13.7,0.317,1.0,5.7,3.3,8.0,0.417,0.354,3.0,3.3,0.9,0.0,4.0,4.0,4.0,0.3,0.0,2.7,3.3,12.7,/players/w/walkeke02.html,0.176
1987-88,23,NYK,NBA,SF,4,2,20.0,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,0.5,0.5,1.0,0.8,1.5,2.3,1.3,0.5,0.8,0.3,2.8,4.5,/players/w/walkeke01.html,0.0
1988-89,24,NYK,NBA,SF,9,0,10.0,0.3,1.4,0.231,0.0,0.0,0.3,1.4,0.231,0.231,1.6,2.1,0.737,0.6,1.2,1.8,0.2,0.1,0.3,0.4,2.4,2.2,/players/w/walkeke01.html,0.0
1989-90,25,NYK,NBA,PF,10,2,15.4,1.6,2.9,0.552,0.0,0.1,1.6,2.8,0.571,0.552,0.9,1.4,0.643,0.7,1.8,2.5,0.6,0.0,0.4,0.1,2.2,4.1,/players/w/walkeke01.html,0.0
1990-91,26,NYK,NBA,SF,3,0,10.3,1.3,2.7,0.5,0.0,0.0,1.3,2.7,0.5,0.5,0.7,0.7,1.0,0.7,1.7,2.3,0.7,0.3,0.3,1.0,2.7,3.3,/players/w/walkeke01.html,0.0
2018-19,20,SAS,NBA,SG,6,0,3.5,0.5,1.3,0.375,0.0,0.2,0.5,1.2,0.429,0.375,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,1.0,/players/w/walkelo01.html,0.0
1999-00,23,SAS,NBA,PF,4,4,30.3,3.5,7.8,0.452,0.0,0.0,3.5,7.8,0.452,0.452,2.0,3.0,0.667,3.3,8.0,11.3,0.5,0.3,3.0,2.0,3.3,9.0,/players/w/walkesa01.html,0.0
2000-01,24,SAS,NBA,PF,12,0,6.3,0.4,1.3,0.333,0.0,0.0,0.4,1.3,0.333,0.333,0.3,0.7,0.5,0.4,0.8,1.2,0.3,0.1,0.1,0.1,1.0,1.2,/players/w/walkesa01.html,0.0
2001-02,25,LAL,NBA,PF,19,5,12.6,1.3,2.7,0.462,0.1,0.1,1.2,2.7,0.451,0.471,0.7,0.9,0.765,1.7,2.4,4.1,0.2,0.1,0.3,0.6,2.2,3.3,/players/w/walkesa01.html,1.0
2002-03,26,LAL,NBA,C,9,0,5.4,0.2,0.6,0.4,0.0,0.0,0.2,0.6,0.4,0.4,0.0,0.0,0.0,0.4,1.0,1.4,0.2,0.1,0.2,0.3,1.2,0.4,/players/w/walkesa01.html,0.0
2003-04,27,MIA,NBA,PF,4,0,2.8,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.5,0.0,/players/w/walkesa01.html,0.0
2013-14,23,WAS,NBA,PG,11,11,38.2,5.5,14.9,0.366,0.6,2.9,4.8,12.0,0.402,0.387,4.7,6.2,0.765,0.5,3.5,4.0,7.1,1.6,0.7,3.3,2.6,16.3,/players/w/walljo01.html,0.219
2014-15,24,WAS,NBA,PG,7,7,39.0,6.1,15.7,0.391,0.4,2.4,5.7,13.3,0.43,0.405,4.7,5.6,0.846,0.7,4.0,4.7,11.9,1.4,1.4,3.9,1.9,17.4,/players/w/walljo01.html,0.176
2016-17,26,WAS,NBA,PG,13,13,39.0,9.8,21.6,0.452,1.6,4.7,8.2,16.9,0.482,0.489,6.0,7.2,0.839,0.5,3.2,3.7,10.3,1.7,1.2,4.2,2.0,27.2,/players/w/walljo01.html,0.344
2017-18,27,WAS,NBA,PG,6,6,39.0,9.3,21.2,0.441,0.7,3.5,8.7,17.7,0.491,0.457,6.7,7.8,0.851,0.5,5.2,5.7,11.5,2.3,1.3,4.5,2.7,26.0,/players/w/walljo01.html,0.19
2001-02,27,DET,NBA,C,10,10,40.8,2.8,5.9,0.475,0.0,0.0,2.8,5.9,0.475,0.475,1.7,3.9,0.436,4.8,11.3,16.1,1.2,1.9,2.6,1.9,2.4,7.3,/players/w/wallabe01.html,0.0
2002-03,28,DET,NBA,C,17,17,42.5,3.1,6.4,0.486,0.0,0.1,3.1,6.4,0.491,0.486,2.6,5.9,0.446,5.1,11.2,16.3,1.6,2.5,3.1,0.9,2.9,8.9,/players/w/wallabe01.html,0.0
2003-04,29,DET,NBA,C,23,23,40.2,4.0,8.9,0.454,0.0,0.1,4.0,8.8,0.46,0.454,2.2,5.1,0.427,4.1,10.1,14.3,1.9,1.9,2.4,1.6,2.5,10.3,/players/w/wallabe01.html,0.0
2004-05,30,DET,NBA,C,25,25,39.2,4.1,8.5,0.481,0.0,0.2,4.1,8.3,0.49,0.481,1.9,4.1,0.461,3.8,7.5,11.3,1.0,1.7,2.4,1.2,2.6,10.0,/players/w/wallabe01.html,0.0
2005-06,31,DET,NBA,C,18,18,35.7,1.8,3.9,0.465,0.0,0.1,1.8,3.9,0.471,0.465,1.0,3.7,0.273,3.3,7.2,10.5,1.7,1.3,1.2,0.8,2.3,4.7,/players/w/wallabe01.html,0.0
2006-07,32,CHI,NBA,C,10,10,36.9,3.0,5.3,0.566,0.0,0.1,3.0,5.2,0.577,0.566,2.7,5.4,0.5,2.9,6.6,9.5,1.4,1.5,1.7,1.0,1.9,8.7,/players/w/wallabe01.html,0.0
2007-08,33,CLE,NBA,PF,13,13,23.4,1.3,2.5,0.515,0.0,0.0,1.3,2.5,0.515,0.515,0.5,1.5,0.35,2.5,4.0,6.5,1.2,0.6,1.1,0.5,2.0,3.2,/players/w/wallabe01.html,0.0
2008-09,34,CLE,NBA,PF,14,0,12.6,0.6,0.9,0.615,0.0,0.0,0.6,0.9,0.615,0.615,0.0,0.4,0.0,1.3,1.4,2.7,0.3,0.3,0.3,0.2,0.9,1.1,/players/w/wallabe01.html,0.0
2001-02,19,SAC,NBA,SF,5,0,2.8,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1.0,0.2,0.0,0.2,0.2,0.0,0.2,0.4,0.6,0.8,/players/w/wallage01.html,0.0
2002-03,20,SAC,NBA,SF,7,0,2.6,0.3,0.7,0.4,0.0,0.0,0.3,0.7,0.4,0.4,0.3,0.3,1.0,0.0,0.7,0.7,0.0,0.0,0.1,0.3,0.6,0.9,/players/w/wallage01.html,0.0
2003-04,21,SAC,NBA,SF,3,0,6.7,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,0.3,0.7,0.5,0.0,0.7,0.7,0.3,0.3,0.3,1.0,1.3,2.3,/players/w/wallage01.html,0.0
2009-10,27,CHA,NBA,SF,4,4,41.0,5.3,11.0,0.477,1.3,2.8,4.0,8.3,0.485,0.534,5.8,8.8,0.657,0.5,8.5,9.0,2.3,1.3,1.5,0.8,2.3,17.5,/players/w/wallage01.html,0.455
2010-11,28,POR,NBA,PF,6,6,37.7,5.0,11.2,0.448,0.5,2.8,4.5,8.3,0.54,0.47,4.7,5.3,0.875,1.5,7.7,9.2,2.8,1.3,0.5,2.5,3.2,15.2,/players/w/wallage01.html,0.176
2012-13,30,BRK,NBA,SF,7,7,34.7,4.4,9.6,0.463,1.6,4.1,2.9,5.4,0.526,0.545,1.6,2.9,0.55,0.7,3.3,4.0,2.4,1.1,0.7,1.3,2.9,12.0,/players/w/wallage01.html,0.379
2014-15,32,BOS,NBA,SF,1,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/w/wallage01.html,0.0
1996-97,22,NYK,NBA,SF,4,1,10.0,1.0,3.8,0.267,0.0,0.3,1.0,3.5,0.286,0.267,0.5,0.5,1.0,0.5,1.3,1.8,1.3,0.3,0.5,0.5,1.5,2.5,/players/w/wallajo01.html,0.0
1999-00,25,NYK,NBA,SF,1,0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,/players/w/wallajo01.html,0.0
1996-97,22,POR,NBA,PF,4,4,37.0,8.3,14.0,0.589,0.5,1.3,7.8,12.8,0.608,0.607,2.8,5.0,0.55,2.0,4.0,6.0,1.5,0.5,0.5,1.5,4.3,19.8,/players/w/wallara01.html,0.4
1997-98,23,POR,NBA,PF,4,4,39.3,5.8,11.8,0.489,1.0,1.3,4.8,10.5,0.452,0.532,2.0,4.0,0.5,1.8,3.0,4.8,2.8,0.5,0.5,1.3,4.0,14.5,/players/w/wallara01.html,0.8
1998-99,24,POR,NBA,PF,13,13,36.0,5.8,11.2,0.514,0.1,0.7,5.7,10.5,0.54,0.517,3.2,4.5,0.724,1.3,3.5,4.8,1.5,1.5,0.8,1.2,3.8,14.8,/players/w/wallara01.html,0.111
1999-00,25,POR,NBA,PF,16,16,37.8,6.9,14.1,0.489,0.5,0.8,6.4,13.3,0.481,0.507,3.6,4.7,0.773,1.9,4.5,6.4,1.8,0.9,1.3,1.4,3.3,17.9,/players/w/wallara01.html,0.615
2000-01,26,POR,NBA,PF,3,3,42.7,6.3,17.0,0.373,1.3,3.7,5.0,13.3,0.375,0.412,2.7,4.7,0.571,1.7,6.3,8.0,2.3,0.3,1.0,1.3,3.0,16.7,/players/w/wallara01.html,0.364
2001-02,27,POR,NBA,PF,3,3,41.7,9.3,23.0,0.406,2.3,5.7,7.0,17.3,0.404,0.457,4.3,5.3,0.813,3.3,9.0,12.3,1.7,0.7,0.7,0.7,4.0,25.3,/players/w/wallara01.html,0.412
2002-03,28,POR,NBA,PF,7,7,37.1,6.3,13.9,0.454,2.0,5.0,4.3,8.9,0.484,0.526,2.9,4.0,0.714,1.4,3.7,5.1,2.6,0.6,0.7,0.9,3.7,17.4,/players/w/wallara01.html,0.4
2003-04,29,DET,NBA,PF,23,23,34.9,5.1,12.4,0.413,0.7,3.0,4.4,9.4,0.468,0.442,2.0,2.6,0.767,2.0,5.7,7.8,1.6,0.6,2.0,1.9,3.4,13.0,/players/w/wallara01.html,0.243
2004-05,30,DET,NBA,PF,25,25,33.0,5.4,12.4,0.439,1.2,3.4,4.3,9.0,0.478,0.485,1.6,2.2,0.741,1.6,5.4,6.9,1.3,1.0,1.8,1.5,3.8,13.6,/players/w/wallara01.html,0.337
2005-06,31,DET,NBA,PF,18,18,34.9,5.3,12.4,0.43,1.8,4.4,3.6,8.0,0.444,0.502,1.6,3.1,0.527,0.9,5.4,6.3,1.8,0.6,0.8,1.4,3.6,14.1,/players/w/wallara01.html,0.405
2006-07,32,DET,NBA,C,16,16,35.8,5.4,12.3,0.437,1.6,4.5,3.8,7.8,0.488,0.5,2.0,2.4,0.842,1.2,6.5,7.7,1.8,1.2,1.8,1.2,4.0,14.3,/players/w/wallara01.html,0.347
2007-08,33,DET,NBA,C,17,17,34.4,5.1,11.9,0.424,1.4,4.4,3.6,7.5,0.484,0.483,1.7,2.3,0.744,1.1,5.2,6.4,1.6,1.1,1.9,1.7,3.9,13.2,/players/w/wallara01.html,0.32
2008-09,34,DET,NBA,C,4,4,30.5,2.8,7.5,0.367,1.0,2.0,1.8,5.5,0.318,0.433,0.0,0.0,0.0,0.5,5.8,6.3,0.8,0.5,0.3,0.8,3.0,6.5,/players/w/wallara01.html,0.5
2009-10,35,BOS,NBA,C,24,1,17.1,2.2,5.2,0.416,0.8,2.3,1.4,2.9,0.471,0.492,1.0,1.2,0.828,0.2,2.8,3.0,0.4,0.4,0.6,0.4,3.4,6.1,/players/w/wallara01.html,0.345
2018-19,24,LAC,NBA,PG,2,0,5.5,0.5,2.0,0.25,0.0,0.0,0.5,2.0,0.25,0.25,1.0,1.5,0.667,0.0,0.5,0.5,1.5,0.0,0.0,0.5,1.0,2.0,/players/w/wallaty01.html,0.0
1993-94,23,NJN,NBA,SG,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,/players/w/waltere01.html,0.0
1998-99,28,MIA,NBA,SG,3,0,4.3,0.0,1.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,/players/w/waltere01.html,0.0
2003-04,23,LAL,NBA,PF,17,0,7.9,0.6,1.7,0.345,0.3,0.8,0.3,0.9,0.313,0.431,0.4,0.6,0.7,0.3,1.0,1.3,1.5,0.4,0.1,0.8,1.4,1.9,/players/w/waltolu01.html,0.385
2005-06,25,LAL,NBA,SF,7,7,33.6,5.4,11.9,0.458,0.6,1.6,4.9,10.3,0.472,0.482,0.7,0.7,1.0,1.4,5.0,6.4,1.7,1.0,0.1,1.6,2.3,12.1,/players/w/waltolu01.html,0.364
2006-07,26,LAL,NBA,SF,5,5,25.6,2.8,7.2,0.389,1.0,2.4,1.8,4.8,0.375,0.458,0.6,0.8,0.75,1.8,2.4,4.2,2.6,1.4,0.2,3.0,2.6,7.2,/players/w/waltolu01.html,0.417
2007-08,27,LAL,NBA,SF,21,0,16.8,2.1,4.6,0.454,0.5,1.2,1.6,3.4,0.465,0.51,1.2,1.7,0.722,0.6,2.0,2.6,2.0,0.5,0.2,1.0,2.3,6.0,/players/w/waltolu01.html,0.423
2008-09,28,LAL,NBA,SF,21,0,15.8,1.5,3.6,0.427,0.2,0.8,1.3,2.8,0.458,0.46,0.5,0.9,0.611,0.8,1.7,2.5,2.1,0.7,0.1,1.0,2.0,3.8,/players/w/waltolu01.html,0.313
2009-10,29,LAL,NBA,SF,16,0,6.0,0.4,1.4,0.304,0.1,0.6,0.3,0.9,0.357,0.348,0.1,0.3,0.5,0.0,0.5,0.5,0.9,0.1,0.1,0.3,0.8,1.1,/players/w/waltolu01.html,0.222
2010-11,30,LAL,NBA,SF,1,0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,/players/w/waltolu01.html,0.0
2018-19,29,BOS,NBA,PG,4,0,4.3,0.8,1.8,0.429,0.3,0.3,0.5,1.5,0.333,0.5,0.8,1.0,0.75,0.0,0.3,0.3,0.8,0.3,0.0,0.5,0.0,2.5,/players/w/wanambr01.html,1.0
2019-20,30,BOS,NBA,PG,17,0,16.1,1.7,3.5,0.483,0.7,1.6,1.0,1.9,0.515,0.583,0.8,0.9,0.875,0.1,1.9,2.0,1.8,0.7,0.2,1.1,1.9,4.9,/players/w/wanambr01.html,0.444
1995-96,25,NYK,NBA,PG,7,0,13.1,1.9,3.9,0.481,0.4,1.7,1.4,2.1,0.667,0.537,0.4,1.0,0.429,0.3,1.0,1.3,2.4,1.6,0.0,0.9,1.3,4.6,/players/w/wardch01.html,0.25
1996-97,26,NYK,NBA,PG,9,0,20.2,0.9,3.0,0.296,0.1,1.0,0.8,2.0,0.389,0.315,0.3,0.4,0.75,0.3,2.4,2.8,4.3,1.4,0.0,1.7,2.0,2.2,/players/w/wardch01.html,0.111
1997-98,27,NYK,NBA,PG,10,10,26.1,2.3,5.5,0.418,0.9,2.1,1.4,3.4,0.412,0.5,1.1,1.6,0.688,0.3,2.5,2.8,6.0,2.0,0.2,1.7,2.4,6.6,/players/w/wardch01.html,0.429
1998-99,28,NYK,NBA,PG,20,20,24.7,1.7,4.7,0.366,0.9,2.8,0.8,1.9,0.432,0.462,0.3,0.4,0.75,0.6,1.7,2.3,3.8,1.8,0.2,1.2,2.3,4.6,/players/w/wardch01.html,0.321
1999-00,29,NYK,NBA,PG,16,16,27.4,3.6,7.1,0.504,1.3,3.3,2.3,3.8,0.6,0.597,0.9,1.3,0.714,0.7,3.6,4.3,4.1,1.4,0.3,1.3,2.5,9.4,/players/w/wardch01.html,0.396
2000-01,30,NYK,NBA,PG,5,0,17.2,1.6,5.4,0.296,0.6,2.4,1.0,3.0,0.333,0.352,1.2,1.2,1.0,0.4,1.0,1.4,1.4,0.4,0.0,1.6,1.6,5.0,/players/w/wardch01.html,0.25
2003-04,33,SAS,NBA,PG,5,0,2.6,0.8,1.2,0.667,0.6,0.6,0.2,0.6,0.333,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.4,2.2,/players/w/wardch01.html,1.0
2019-20,26,IND,NBA,SF,4,4,39.0,8.0,17.0,0.471,1.8,4.8,6.3,12.3,0.51,0.522,2.3,2.3,1.0,1.3,5.0,6.3,3.0,2.3,0.3,2.8,4.0,20.0,/players/w/warretj01.html,0.368
2005-06,23,MEM,NBA,PF,3,1,14.3,1.3,5.3,0.25,0.0,0.3,1.3,5.0,0.267,0.25,4.0,4.7,0.857,0.3,2.0,2.3,0.0,0.3,0.0,1.3,2.3,6.7,/players/w/warriha01.html,0.0
2009-10,27,CHI,NBA,PF,3,0,10.3,0.7,3.7,0.182,0.0,0.3,0.7,3.3,0.2,0.182,1.7,2.0,0.833,1.0,0.7,1.7,0.0,0.0,0.0,0.7,1.0,3.0,/players/w/warriha01.html,0.0
1986-87,21,GSW,NBA,C,5,0,5.8,0.6,1.4,0.429,0.0,0.0,0.6,1.4,0.429,0.429,1.0,1.2,0.833,0.0,0.2,0.2,0.4,0.0,0.0,0.8,0.4,2.2,/players/w/washbch01.html,0.0
1987-88,22,ATL,NBA,C,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/w/washbch01.html,0.0
2021-22,27,TOR,NBA,SF,4,0,2.5,0.5,1.5,0.333,0.0,0.3,0.5,1.3,0.4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,/players/w/watanyu01.html,0.0
2019-20,22,BOS,NBA,PG,1,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,/players/w/watertr01.html,0.0
2020-21,23,BOS,NBA,PG,3,0,2.0,0.3,1.3,0.25,0.0,0.7,0.3,0.7,0.5,0.25,0.7,1.0,0.667,0.0,0.0,0.0,0.7,0.3,0.0,0.7,0.0,1.3,/players/w/watertr01.html,0.0
2010-11,26,CHI,NBA,PG,16,0,8.5,1.2,3.5,0.339,0.2,0.9,1.0,2.6,0.39,0.366,0.6,0.7,0.909,0.1,0.8,0.9,1.9,0.5,0.0,1.1,0.9,3.2,/players/w/watsocj01.html,0.2
2011-12,27,CHI,NBA,PG,6,5,27.3,2.3,9.7,0.241,0.7,2.7,1.7,7.0,0.238,0.276,2.0,2.7,0.75,0.2,2.0,2.2,5.5,0.8,0.0,1.2,2.7,7.3,/players/w/watsocj01.html,0.25
2012-13,28,BRK,NBA,PG,7,0,23.0,3.4,7.9,0.436,0.6,2.1,2.9,5.7,0.5,0.473,1.1,1.7,0.667,0.7,1.7,2.4,1.9,0.7,0.1,0.1,1.6,8.6,/players/w/watsocj01.html,0.267
2013-14,29,IND,NBA,PG,19,0,18.0,1.9,4.7,0.411,0.8,2.1,1.1,2.6,0.42,0.5,0.9,1.5,0.607,0.2,1.9,2.1,0.9,0.8,0.1,0.7,1.5,5.6,/players/w/watsocj01.html,0.4
2003-04,24,MEM,NBA,PG,4,0,15.5,2.0,3.8,0.533,0.0,0.8,2.0,3.0,0.667,0.533,0.8,0.8,1.0,1.0,1.3,2.3,1.8,1.3,0.0,1.5,2.0,4.8,/players/w/watsoea01.html,0.0
2004-05,25,MEM,NBA,PG,4,0,18.5,2.0,6.0,0.333,0.3,2.3,1.8,3.8,0.467,0.354,0.5,0.5,1.0,0.8,1.8,2.5,3.8,0.8,0.3,0.5,2.8,4.8,/players/w/watsoea01.html,0.111
2013-14,34,POR,NBA,PG,4,0,3.5,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0,/players/w/watsoea01.html,0.0
1994-95,22,UTA,NBA,SF,5,0,11.4,1.2,1.8,0.667,0.0,0.0,1.2,1.8,0.667,0.667,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.4,0.2,1.2,2.4,2.4,/players/w/watsoja01.html,0.0
2019-20,25,TOR,NBA,SF,2,0,4.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,/players/w/watsopa01.html,0.0
1998-99,28,MIA,NBA,SF,5,0,22.4,1.8,5.2,0.346,0.0,0.0,1.8,5.2,0.346,0.346,2.2,3.4,0.647,0.8,3.4,4.2,0.4,1.4,0.2,0.6,1.6,5.8,/players/w/weathcl01.html,0.0
1999-00,29,MIA,NBA,PF,10,0,17.0,2.5,6.0,0.417,0.0,0.0,2.5,6.0,0.417,0.417,1.4,2.4,0.583,1.8,2.3,4.1,0.1,0.4,0.3,0.8,2.3,6.4,/players/w/weathcl01.html,0.0
2003-04,33,HOU,NBA,PF,2,0,11.0,1.0,2.5,0.4,0.0,0.0,1.0,2.5,0.4,0.4,1.5,3.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.5,3.5,/players/w/weathcl01.html,0.0
2004-05,34,HOU,NBA,PF,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,/players/w/weathcl01.html,0.0
2009-10,23,OKC,NBA,SG,1,0,12.0,1.0,4.0,0.25,0.0,1.0,1.0,3.0,0.333,0.25,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,/players/w/weaveky01.html,0.0
1985-86,22,ATL,NBA,PG,9,0,20.3,4.7,9.0,0.519,0.0,0.2,4.7,8.8,0.532,0.519,2.9,3.7,0.788,0.7,2.8,3.4,7.2,0.4,0.1,1.1,1.4,12.2,/players/w/webbsp01.html,0.0
1986-87,23,ATL,NBA,PG,8,1,15.3,1.1,2.4,0.474,0.0,0.1,1.1,2.3,0.5,0.474,1.6,2.1,0.765,0.1,0.9,1.0,4.8,0.8,0.0,2.3,1.3,3.9,/players/w/webbsp01.html,0.0
1987-88,24,ATL,NBA,PG,12,0,17.6,2.9,6.8,0.432,0.2,0.7,2.8,6.1,0.452,0.444,2.8,3.1,0.919,0.3,1.3,1.7,4.7,0.8,0.0,0.8,1.8,8.8,/players/w/webbsp01.html,0.25
1988-89,25,ATL,NBA,PG,5,0,11.0,0.6,2.2,0.273,0.0,0.0,0.6,2.2,0.273,0.273,0.4,0.4,1.0,0.0,0.8,0.8,3.0,0.8,0.0,0.0,1.2,1.6,/players/w/webbsp01.html,0.0
1990-91,27,ATL,NBA,PG,5,5,30.8,5.0,11.4,0.439,1.0,2.4,4.0,9.0,0.444,0.482,2.2,3.2,0.688,1.6,2.8,4.4,4.8,1.4,0.2,2.6,2.6,13.2,/players/w/webbsp01.html,0.417
1993-94,20,GSW,NBA,C,3,3,36.3,7.3,13.3,0.55,0.0,0.7,7.3,12.7,0.579,0.55,1.0,3.3,0.3,4.3,4.3,8.7,9.0,1.0,3.0,3.0,3.7,15.7,/players/w/webbech01.html,0.0
1996-97,23,WSB,NBA,PF,3,3,35.3,6.3,10.0,0.633,1.7,3.7,4.7,6.3,0.737,0.717,1.3,2.7,0.5,2.3,5.7,8.0,3.3,0.7,2.3,5.3,6.0,15.7,/players/w/webbech01.html,0.455
1998-99,25,SAC,NBA,PF,5,5,38.4,6.2,16.0,0.388,0.4,1.4,5.8,14.6,0.397,0.4,2.0,5.0,0.4,2.6,6.8,9.4,4.0,1.8,1.0,4.0,4.0,14.8,/players/w/webbech01.html,0.286
1999-00,26,SAC,NBA,PF,5,5,39.2,9.4,22.0,0.427,0.2,1.0,9.2,21.0,0.438,0.432,5.4,6.8,0.794,2.8,6.8,9.6,5.4,1.6,2.0,1.6,2.8,24.4,/players/w/webbech01.html,0.2
2000-01,27,SAC,NBA,PF,8,8,43.5,9.5,24.5,0.388,0.0,0.1,9.5,24.4,0.39,0.388,4.3,6.1,0.694,4.3,7.3,11.5,3.1,1.1,1.0,3.9,3.6,23.3,/players/w/webbech01.html,0.0
2001-02,28,SAC,NBA,PF,16,16,41.7,10.0,19.9,0.502,0.0,0.3,10.0,19.7,0.508,0.502,3.7,6.2,0.596,3.1,7.8,10.8,4.7,0.9,1.6,2.9,4.0,23.7,/players/w/webbech01.html,0.0
2002-03,29,SAC,NBA,PF,7,7,35.1,9.6,19.3,0.496,0.0,0.4,9.6,18.9,0.508,0.496,4.6,7.0,0.653,2.6,5.7,8.3,3.6,1.4,1.1,3.3,3.6,23.7,/players/w/webbech01.html,0.0
2003-04,30,SAC,NBA,PF,12,12,37.2,7.5,16.6,0.452,0.1,0.3,7.4,16.3,0.456,0.455,3.3,5.4,0.615,2.0,6.3,8.3,3.7,1.3,0.8,3.2,2.8,18.4,/players/w/webbech01.html,0.25
2004-05,31,PHI,NBA,PF,5,5,37.2,7.8,19.0,0.411,1.0,2.8,6.8,16.2,0.42,0.437,2.4,3.2,0.75,2.4,3.4,5.8,2.8,1.2,0.2,2.2,4.0,19.0,/players/w/webbech01.html,0.357
2006-07,33,DET,NBA,PF,16,16,25.3,4.1,7.9,0.524,0.0,0.1,4.1,7.8,0.528,0.524,1.6,3.1,0.531,2.3,4.0,6.3,1.5,0.9,0.6,1.6,3.2,9.9,/players/w/webbech01.html,0.0
2015-16,23,MIA,NBA,PG,2,0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,/players/w/weberbr01.html,0.0
2009-10,23,POR,NBA,SF,6,0,25.3,3.7,8.7,0.423,0.8,2.8,2.8,5.8,0.486,0.471,1.7,3.0,0.556,1.2,3.2,4.3,0.7,0.8,0.5,0.5,2.2,9.8,/players/w/webstma02.html,0.294
2013-14,27,WAS,NBA,SF,11,0,17.7,1.4,3.7,0.366,0.5,2.4,0.8,1.4,0.6,0.439,0.5,0.8,0.667,0.4,1.9,2.3,0.5,0.4,0.5,0.4,1.3,3.8,/players/w/webstma02.html,0.231
