,URL,NAME,ACTIVE_FROM,ACTIVE_TO,POSITION,COLLEGE,DRAFT_YEAR,DRAFT_PICK,DRAFT_TEAM,BIRTH_DATE(year),HEIGHT(cm),WEIGHT(kg)
331,/players/b/bennema01.html,Mario Bennett,1996,2000,F,Arizona State,1995.0,27.0,PHO,1973,198.12,106.59
334,/players/b/benneto01.html,Tony Bennett,1993,1995,G,Green Bay,1992.0,35.0,CHH,1969,182.88,79.38
335,/players/b/bennewi01.html,Winston Bennett,1990,1992,F,Kentucky,1988.0,64.0,CLE,1965,200.66,95.25
336,/players/b/benoida01.html,David Benoit,1992,2001,F,Alabama,Undrafted,Undrafted,Undrafted,1968,203.2,99.79
337,/players/b/bensoke02.html,Keith Benson,2012,2012,C,Oakland,2011.0,48.0,ATL,1988,210.82,108.86
339,/players/b/bentibe01.html,Ben Bentil,2017,2017,F,Providence,2016.0,51.0,BOS,1995,205.74,106.59
343,/players/b/berryri01.html,Ricky Berry,1989,1989,F,"Oregon State, San Jose State",1988.0,18.0,SAC,1964,203.2,92.99
344,/players/b/berrywa01.html,Walter Berry,1987,1989,F,St. John's,1986.0,14.0,POR,1964,203.2,97.52
345,/players/b/bertada02.html,Dairis Bertāns,2019,2019,G,No College,Undrafted,Undrafted,Undrafted,1989,193.04,90.72
346,/players/b/bertada01.html,Dāvis Bertāns,2017,2022,F,No College,Undrafted,Undrafted,Undrafted,1992,208.28,102.06
348,/players/b/besttr01.html,Travis Best,1996,2005,G,Georgia Tech,1995.0,23.0,IND,1972,180.34,82.55
349,/players/b/beverpa01.html,Patrick Beverley,2013,2022,G,Arkansas,2009.0,42.0,LAL,1988,185.42,81.65
350,/players/b/beysa01.html,Saddiq Bey,2021,2022,F,Villanova,2020.0,19.0,BRK,1999,200.66,97.52
351,/players/b/beyty01.html,Tyler Bey,2021,2021,F,Colorado,2020.0,36.0,PHI,1998,200.66,97.52
352,/players/b/bhullsi01.html,Sim Bhullar,2015,2015,C,New Mexico State,Undrafted,Undrafted,Undrafted,1992,226.06,163.29
357,/players/b/bibbymi01.html,Mike Bibby,1999,2012,G,Arizona,1998.0,2.0,VAN,1978,185.42,86.18
360,/players/b/biedran01.html,Andris Biedriņš,2005,2014,C,No College,Undrafted,Undrafted,Undrafted,1986,210.82,108.86
364,/players/b/billuch01.html,Chauncey Billups,1998,2014,G,Colorado,1997.0,3.0,BOS,1976,190.5,91.63
366,/players/b/biniojo01.html,Joe Binion,1987,1987,F,North Carolina A&T,1984.0,57.0,SAS,1961,203.2,106.59
367,/players/b/birchkh01.html,Khem Birch,2018,2022,C-F,"Pitt, UNLV",Undrafted,Undrafted,Undrafted,1992,205.74,105.69
368,/players/b/birdja01.html,Jabari Bird,2018,2018,G,California,2017.0,56.0,BOS,1994,198.12,89.81
370,/players/b/birdla01.html,Larry Bird,1980,1992,F,Indiana State University,1978.0,6.0,BOS,1956,205.74,99.79
373,/players/b/bitadgo01.html,Goga Bitadze,2020,2022,C,No College,2019.0,18.0,IND,1999,210.82,113.4
374,/players/b/biyombi01.html,Bismack Biyombo,2012,2022,C-F,No College,2011.0,7.0,SAC,1992,203.2,115.67
375,/players/b/bjeline01.html,Nemanja Bjelica,2016,2022,F,No College,2010.0,35.0,WAS,1988,208.28,106.14
376,/players/b/blabuw01.html,Uwe Blab,1986,1990,C,Indiana,1985.0,17.0,DAL,1962,215.9,114.31
378,/players/b/blackno01.html,Norman Black,1981,1981,G,Saint Joseph's,Undrafted,Undrafted,Undrafted,1957,195.57999999999998,83.91
379,/players/b/blackta01.html,Tarik Black,2015,2018,C-F,"Memphis, Kansas",Undrafted,Undrafted,Undrafted,1991,205.74,113.4
381,/players/b/blackro01.html,Rolando Blackman,1982,1994,G,Kansas State,1981.0,9.0,DAL,1959,198.12,86.18
382,/players/b/blackal01.html,Alex Blackwell,1993,1993,F,Monmouth University,Undrafted,Undrafted,Undrafted,1970,198.12,113.4
383,/players/b/blackco01.html,Cory Blackwell,1985,1985,F,Wisconsin,1984.0,28.0,SEA,1963,198.12,95.25
384,/players/b/blackja01.html,James Blackwell,1995,1995,G,Dartmouth College,Undrafted,Undrafted,Undrafted,1968,182.88,86.18
385,/players/b/blackna01.html,Nate Blackwell,1988,1988,G,Temple,1987.0,27.0,SAS,1965,193.04,77.11
386,/players/b/blairde01.html,DeJuan Blair,2010,2016,F-C,Pitt,2009.0,37.0,SAS,1989,200.66,122.47
387,/players/b/blakest01.html,Steve Blake,2004,2016,G,Maryland,2003.0,38.0,WAS,1980,190.5,78.02
388,/players/b/blakean01.html,Antonio Blakeney,2018,2019,G,LSU,Undrafted,Undrafted,Undrafted,1996,193.04,87.09
389,/players/b/blalowi01.html,Will Blalock,2007,2007,G,Iowa State,2006.0,60.0,DET,1983,182.88,92.99
391,/players/b/blankla01.html,Lance Blanks,1991,1993,G,"Virginia, Texas",1990.0,26.0,DET,1966,193.04,86.18
392,/players/b/blantri01.html,Ricky Blanton,1993,1993,F,LSU,1989.0,46.0,PHO,1966,200.66,97.52
393,/players/b/blatcan01.html,Andray Blatche,2006,2014,F,No College,2005.0,49.0,WAS,1986,210.82,106.59
394,/players/b/blaylmo01.html,Mookie Blaylock,1990,2002,G,"Midland College, Oklahoma",1989.0,12.0,NJN,1967,182.88,81.65
395,/players/b/bledser01.html,Eric Bledsoe,2011,2022,G,Kentucky,2010.0,18.0,OKC,1989,185.42,97.07
396,/players/b/blevike01.html,Keljin Blevins,2021,2022,F,"Southern Miss, Montana State",Undrafted,Undrafted,Undrafted,1995,193.04,90.72
400,/players/b/blossja01.html,Jaron Blossomgame,2019,2019,F,Clemson,2017.0,59.0,SAS,1993,203.2,99.79
401,/players/b/blounco01.html,Corie Blount,1994,2004,F,Cincinnati,1993.0,25.0,CHI,1969,205.74,108.86
402,/players/b/blounma01.html,Mark Blount,2001,2009,C,Pitt,1997.0,54.0,SEA,1975,213.36,104.33
403,/players/b/blueva01.html,Vander Blue,2014,2018,G,Marquette,Undrafted,Undrafted,Undrafted,1992,193.04,90.72
404,/players/b/blumera01.html,Ray Blume,1982,1982,G,Oregon State,1981.0,36.0,IND,1958,193.04,83.91
406,/players/b/bobbito01.html,Tony Bobbitt,2005,2005,G,Cincinnati,Undrafted,Undrafted,Undrafted,1979,193.04,86.18
409,/players/b/boganke01.html,Keith Bogans,2004,2014,G-F,Kentucky,2003.0,43.0,MIL,1980,195.57999999999998,97.52
410,/players/b/bogdabo01.html,Bogdan Bogdanović,2018,2022,G,No College,Undrafted,Undrafted,Undrafted,1992,198.12,99.79
411,/players/b/bogdabo02.html,Bojan Bogdanović,2015,2022,G-F,No College,Undrafted,Undrafted,Undrafted,1989,200.66,102.51
412,/players/b/boguemu01.html,Muggsy Bogues,1988,2001,G,Wake Forest,1987.0,12.0,WSB,1965,160.02,61.69
413,/players/b/bogutan01.html,Andrew Bogut,2006,2019,C,Utah,2005.0,1.0,MIL,1984,213.36,117.93
414,/players/b/bohanet01.html,Etdrick Bohannon,1998,2001,F,"Arizona, Tennessee, Auburn University at Montgomery",Undrafted,Undrafted,Undrafted,1973,205.74,99.79
415,/players/b/bolbo01.html,Bol Bol,2020,2022,F-C,Oregon,2019.0,44.0,MIA,1999,218.44000000000003,99.79
416,/players/b/bolma01.html,Manute Bol,1986,1995,C,University of Bridgeport,1985.0,31.0,WSB,1962,231.14000000000001,90.72
417,/players/b/bolma01.html,Manute Bol,1986,1995,C,University of Bridgeport,1983.0,97.0,SDC,1962,231.14000000000001,90.72
418,/players/b/boldejo01.html,Jonah Bolden,2019,2020,F,UCLA,2017.0,36.0,PHI,1996,203.2,99.79
419,/players/b/boldema01.html,Marques Bolden,2020,2021,C,Duke,Undrafted,Undrafted,Undrafted,1998,208.28,112.94
421,/players/b/bolmale01.html,Leandro Bolmaro,2022,2022,F,No College,2020.0,23.0,NYK,2000,198.12,90.72
422,/players/b/bolomjo01.html,Joel Bolomboy,2017,2018,F,Weber State,2016.0,52.0,UTA,1994,205.74,106.59
426,/players/b/bondwa01.html,Walter Bond,1993,1995,G,Minnesota,Undrafted,Undrafted,Undrafted,1969,195.57999999999998,90.72
427,/players/b/bonejo01.html,Jordan Bone,2020,2021,G,Tennessee,2019.0,57.0,NOP,1997,187.96,81.65
428,/players/b/boneyde01.html,Dexter Boney,1997,1997,G,UNLV,Undrafted,Undrafted,Undrafted,1970,193.04,83.91
429,/players/b/bongais01.html,Isaac Bonga,2019,2022,G,No College,2018.0,39.0,PHI,1999,203.2,81.65
431,/players/b/bonnean01.html,Anthony Bonner,1991,1996,F,Saint Louis,1990.0,23.0,SAC,1968,203.2,97.52
432,/players/b/bonnema01.html,Matt Bonner,2005,2016,F,Florida,2003.0,45.0,CHI,1980,208.28,106.59
434,/players/b/bookede01.html,Devin Booker,2016,2022,G,Kentucky,2015.0,13.0,PHO,1996,195.57999999999998,93.44
435,/players/b/bookeme01.html,Melvin Booker,1996,1997,G,Missouri,Undrafted,Undrafted,Undrafted,1972,185.42,83.91
436,/players/b/booketr01.html,Trevor Booker,2011,2018,F,Clemson,2010.0,23.0,MIN,1987,203.2,103.42
437,/players/b/boonejo01.html,Josh Boone,2007,2010,F-C,UConn,2006.0,23.0,NJN,1984,208.28,107.5
439,/players/b/boothca01.html,Calvin Booth,2000,2009,C,Penn State,1999.0,35.0,WAS,1976,210.82,104.33
440,/players/b/boothke01.html,Keith Booth,1998,1999,F,Maryland,1997.0,28.0,CHI,1974,198.12,102.51
442,/players/b/boozeca01.html,Carlos Boozer,2003,2015,F-C,Duke,2002.0,35.0,CLE,1981,205.74,117.03
443,/players/b/borchcu01.html,Curtis Borchardt,2004,2005,C,Stanford,2002.0,18.0,ORL,1980,213.36,108.86
445,/players/b/borrela01.html,Lazaro Borrell,2000,2000,F,No College,Undrafted,Undrafted,Undrafted,1972,203.2,99.79
448,/players/b/boshch01.html,Chris Bosh,2004,2016,F-C,Georgia Tech,2003.0,4.0,TOR,1984,210.82,106.59
450,/players/b/bostobr01.html,Brandon Boston Jr.,2022,2022,G-F,Kentucky,2021.0,51.0,MEM,2001,200.66,83.91
451,/players/b/bostola01.html,Lawrence Boston,1980,1980,F,"Vincennes University, Maryland",1978.0,81.0,WSB,1956,203.2,102.06
453,/players/b/bouchch01.html,Chris Boucher,2018,2022,F,Oregon,Undrafted,Undrafted,Undrafted,1993,205.74,90.72
454,/players/b/bouknja01.html,James Bouknight,2022,2022,G,UConn,2021.0,11.0,CHO,2000,195.57999999999998,86.18
455,/players/b/boumtru01.html,Ruben Boumtje-Boumtje,2002,2004,C,Georgetown,2001.0,50.0,POR,1978,213.36,116.57
457,/players/b/bowdlca01.html,Cal Bowdler,2000,2002,F,Old Dominion,1999.0,17.0,ATL,1977,208.28,111.13
458,/players/b/bowenbr02.html,Brian Bowen,2020,2021,F,No College,Undrafted,Undrafted,Undrafted,1998,198.12,86.18
459,/players/b/bowenbr01.html,Bruce Bowen,1997,2009,F,Cal State Fullerton,Undrafted,Undrafted,Undrafted,1971,200.66,83.91
460,/players/b/bowenry01.html,Ryan Bowen,2000,2010,F,Iowa,1998.0,55.0,DEN,1975,200.66,97.52
462,/players/b/bowiean01.html,Anthony Bowie,1989,1998,G-F,Oklahoma,1986.0,66.0,HOU,1963,198.12,86.18
463,/players/b/bowiesa01.html,Sam Bowie,1985,1995,C-F,Kentucky,1984.0,2.0,POR,1961,215.9,106.59
465,/players/b/bowmair01.html,Ira Bowman,2000,2002,G,"Providence, Penn",Undrafted,Undrafted,Undrafted,1973,195.57999999999998,88.45
466,/players/b/bowmaky01.html,Ky Bowman,2020,2020,G,Boston College,Undrafted,Undrafted,Undrafted,1997,185.42,84.82
468,/players/b/boycedo01.html,Donnie Boyce,1996,1997,G,Colorado,1995.0,42.0,ATL,1973,195.57999999999998,88.9
472,/players/b/boykiea01.html,Earl Boykins,1999,2012,G,Eastern Michigan,Undrafted,Undrafted,Undrafted,1976,165.1,61.23
475,/players/b/bozemce01.html,Cedric Bozeman,2007,2007,G,UCLA,Undrafted,Undrafted,Undrafted,1983,198.12,93.89
477,/players/b/brackcr01.html,Craig Brackins,2011,2012,F,Iowa State,2010.0,21.0,OKC,1987,208.28,104.33
479,/players/b/bradlal02.html,Alex Bradley,1982,1982,F,Villanova,1981.0,86.0,NYK,1959,198.12,97.52
481,/players/b/bradlav01.html,Avery Bradley,2011,2022,G,Texas,2010.0,19.0,BOS,1990,190.5,81.65
484,/players/b/bradlch01.html,Charles Bradley,1982,1984,G,Wyoming,1985.0,51.0,SAC,1959,195.57999999999998,97.52
485,/players/b/bradlch01.html,Charles Bradley,1982,1984,G,Wyoming,1981.0,23.0,BOS,1959,195.57999999999998,97.52
486,/players/b/bradldu01.html,Dudley Bradley,1980,1989,G-F,UNC,1979.0,13.0,IND,1957,198.12,88.45
489,/players/b/bradlmi01.html,Michael Bradley,2002,2006,F-C,"Kentucky, Villanova",2001.0,17.0,TOR,1979,208.28,111.13
490,/players/b/bradlsh01.html,Shawn Bradley,1994,2005,C,BYU,1993.0,2.0,PHI,1972,228.60000000000002,106.59
491,/players/b/bradlto01.html,Tony Bradley,2018,2022,F-C,UNC,2017.0,28.0,LAL,1998,208.28,112.49
492,/players/b/bradtma01.html,Mark Bradtke,1997,1997,C-F,No College,Undrafted,Undrafted,Undrafted,1968,208.28,120.2
493,/players/b/braggma01.html,Marques Bragg,1996,1996,F,Providence,Undrafted,Undrafted,Undrafted,1970,203.2,104.33
494,/players/b/braggto01.html,Torraye Braggs,2004,2005,F,Xavier,1998.0,57.0,UTA,1976,203.2,111.13
495,/players/b/bramlaj01.html,A.J. Bramlett,2000,2000,C,Arizona,1999.0,39.0,CLE,1977,208.28,102.97
496,/players/b/brancad01.html,Adrian Branch,1987,1990,F-G,Maryland,1985.0,46.0,CHI,1963,200.66,83.91
497,/players/b/brandel01.html,Elton Brand,2000,2016,F-C,Duke,1999.0,1.0,CHI,1979,203.2,124.74
498,/players/b/brandte01.html,Terrell Brandon,1992,2002,G,Oregon,1991.0,11.0,CLE,1970,180.34,81.65
500,/players/b/bransbr01.html,Brad Branson,1982,1983,C-F,SMU,1980.0,45.0,DET,1958,208.28,99.79
502,/players/b/brantja01.html,Jarrell Brantley,2020,2021,F,College of Charleston,2019.0,50.0,IND,1996,195.57999999999998,113.4
506,/players/b/brazdig01.html,Ignas Brazdeikis,2020,2022,F,Michigan,2019.0,47.0,SAC,1999,198.12,100.24
507,/players/b/breauti01.html,Tim Breaux,1995,1998,F,Wyoming,Undrafted,Undrafted,Undrafted,1970,200.66,97.52
508,/players/b/bremejr01.html,J.R. Bremer,2003,2004,G,St. Bonaventure,Undrafted,Undrafted,Undrafted,1980,187.96,83.91
512,/players/b/breuera01.html,Randy Breuer,1984,1994,C,Minnesota,1983.0,18.0,MIL,1960,220.98000000000002,104.33
513,/players/b/breweco01.html,Corey Brewer,2008,2020,F-G,Florida,2007.0,7.0,MIN,1986,205.74,84.37
514,/players/b/breweco01.html,Corey Brewer,2008,2020,F-G,Florida,1998.0,51.0,MIA,1986,205.74,84.37
515,/players/b/breweja01.html,Jamison Brewer,2002,2005,G,Auburn,2001.0,41.0,IND,1980,193.04,83.46
518,/players/b/brewero02.html,Ronnie Brewer,2007,2014,G-F,Arkansas,2006.0,14.0,UTA,1985,200.66,99.79
519,/players/b/brezepr01.html,Primož Brezec,2002,2010,C,No College,Undrafted,Undrafted,Undrafted,1979,218.44000000000003,114.31
521,/players/b/brickfr01.html,Frank Brickowski,1985,1997,F-C,Penn State,1981.0,57.0,NYK,1959,205.74,108.86
524,/players/b/bridgmi01.html,Mikal Bridges,2019,2022,F-G,Villanova,2018.0,10.0,PHI,1996,198.12,94.8
525,/players/b/bridgmi02.html,Miles Bridges,2019,2022,G-F,Michigan State,2018.0,12.0,LAC,1998,198.12,102.06
527,/players/b/brimaam01.html,Amida Brimah,2021,2021,C,UConn,Undrafted,Undrafted,Undrafted,1994,208.28,104.33
529,/players/b/briscis01.html,Isaiah Briscoe,2019,2019,G,Kentucky,Undrafted,Undrafted,Undrafted,1996,190.5,97.52
531,/players/b/brissos01.html,Oshae Brissett,2020,2022,F,Syracuse,Undrafted,Undrafted,Undrafted,1998,200.66,95.25
535,/players/b/brittmi01.html,Mike Brittain,1986,1987,C,South Carolina,1985.0,29.0,SAS,1963,213.36,106.59
536,/players/b/brittda01.html,Dave Britton,1981,1981,G,Texas A&M,1980.0,57.0,DAL,1958,193.04,81.65
537,/players/b/brockjo01.html,Jon Brockman,2010,2012,F,Washington,2009.0,38.0,POR,1987,200.66,115.67
538,/players/b/broekry01.html,Ryan Broekhoff,2019,2020,F,Valparaiso,Undrafted,Undrafted,Undrafted,1990,198.12,97.52
539,/players/b/brogaji01.html,Jim Brogan,1982,1983,G,West Virginia Wesleyan College,Undrafted,Undrafted,Undrafted,1958,193.04,83.91
540,/players/b/brogdma01.html,Malcolm Brogdon,2017,2022,G,Virginia,2016.0,36.0,MIL,1992,195.57999999999998,103.87
544,/players/b/brookaa01.html,Aaron Brooks,2008,2018,G,Oregon,2007.0,26.0,HOU,1985,182.88,73.03
545,/players/b/brookar01.html,Armoni Brooks,2021,2022,G,Houston,Undrafted,Undrafted,Undrafted,1998,190.5,88.45
546,/players/b/brookdi01.html,Dillon Brooks,2018,2022,F-G,Oregon,2017.0,45.0,HOU,1996,200.66,102.06
547,/players/b/brookke01.html,Kevin Brooks,1992,1994,F,Louisiana,1991.0,18.0,MIL,1969,198.12,90.72
548,/players/b/brookma01.html,MarShon Brooks,2012,2019,G-F,Providence,2011.0,25.0,BOS,1989,195.57999999999998,90.72
549,/players/b/brookmi01.html,Michael Brooks,1981,1988,F,La Salle,1985.0,88.0,HOU,1958,200.66,99.79
550,/players/b/brookmi01.html,Michael Brooks,1981,1988,F,La Salle,1980.0,9.0,SDC,1958,200.66,99.79
551,/players/b/brooksc01.html,Scott Brooks,1989,1998,G,"TCU, University of California, Irvine",Undrafted,Undrafted,Undrafted,1965,180.34,74.84
552,/players/b/brownan01.html,Andre Brown,2007,2009,F,DePaul,Undrafted,Undrafted,Undrafted,1981,205.74,111.13
553,/players/b/brownan02.html,Anthony Brown,2016,2018,F-G,Stanford,2015.0,34.0,LAL,1992,200.66,95.25
555,/players/b/brownbo02.html,Bobby Brown,2009,2018,G,Cal State Fullerton,Undrafted,Undrafted,Undrafted,1984,187.96,79.38
556,/players/b/brownbr01.html,Bruce Brown,2019,2022,G,Miami (FL),2018.0,42.0,DET,1996,193.04,91.63
557,/players/b/brownch02.html,Charlie Brown Jr.,2020,2022,G,Saint Joseph's,Undrafted,Undrafted,Undrafted,1997,198.12,90.26
558,/players/b/brownch05.html,Chaundee Brown Jr.,2022,2022,G-F,"Wake Forest, Michigan",Undrafted,Undrafted,Undrafted,1998,195.57999999999998,97.52
559,/players/b/brownch01.html,Chucky Brown,1990,2002,F,NC State,1989.0,43.0,CLE,1968,200.66,97.07
560,/players/b/brownda02.html,Damone Brown,2002,2005,F,Syracuse,2001.0,37.0,PHI,1979,205.74,90.72
562,/players/b/brownde01.html,Dee Brown,1991,2002,G,Jacksonville University,2006.0,46.0,UTA,1968,185.42,72.57
563,/players/b/brownde01.html,Dee Brown,1991,2002,G,Jacksonville University,1990.0,19.0,BOS,1968,185.42,72.57
564,/players/b/brownde03.html,Dee Brown,2007,2009,G,Illinois,2006.0,46.0,UTA,1984,182.88,83.91
565,/players/b/brownde03.html,Dee Brown,2007,2009,G,Illinois,1990.0,19.0,BOS,1984,182.88,83.91
566,/players/b/brownde04.html,Derrick Brown,2010,2012,F,Xavier,2009.0,40.0,CHA,1987,200.66,102.06
567,/players/b/brownde02.html,Devin Brown,2003,2010,G,Texas-San Antonio,Undrafted,Undrafted,Undrafted,1978,195.57999999999998,99.79
568,/players/b/browner01.html,Ernest Brown,2002,2002,C,Indian Hills Community College,2000.0,52.0,MIA,1979,213.36,110.68
573,/players/b/brownge02.html,Gerald Brown,1999,1999,G,Pepperdine,Undrafted,Undrafted,Undrafted,1975,193.04,95.25
574,/players/b/browngr01.html,Greg Brown III,2022,2022,F,Texas,2021.0,43.0,NOP,2001,205.74,92.99
576,/players/b/brownja01.html,Jabari Brown,2015,2015,G,"Oregon, Missouri",Undrafted,Undrafted,Undrafted,1992,193.04,97.52
577,/players/b/brownja02.html,Jaylen Brown,2017,2022,F-G,California,2016.0,3.0,BOS,1996,198.12,101.15
580,/players/b/brownke01.html,Kedrick Brown,2002,2005,G,Okaloosa-Walton Community College,2001.0,11.0,BOS,1981,200.66,100.7
581,/players/b/brownkw01.html,Kwame Brown,2002,2013,F,No College,2001.0,1.0,WAS,1982,210.82,122.47
584,/players/b/brownle02.html,Lewis Brown,1981,1981,C,UNLV,1977.0,69.0,MIL,1955,210.82,102.06
585,/players/b/brownlo01.html,Lorenzo Brown,2014,2019,G,NC State,2013.0,52.0,MIN,1990,195.57999999999998,85.73
586,/players/b/brownma01.html,Marcus Brown,1997,2000,G,Murray State,1996.0,46.0,POR,1974,190.5,83.91
587,/players/b/brownma02.html,Markel Brown,2015,2018,G,Oklahoma State,2014.0,44.0,MIN,1992,190.5,86.18
588,/players/b/brownmi01.html,Mike Brown,1987,1997,C-F,George Washington,1985.0,69.0,CHI,1963,205.74,116.57
589,/players/b/brownmo01.html,Moses Brown,2020,2022,C,UCLA,Undrafted,Undrafted,Undrafted,1999,218.44000000000003,111.13
590,/players/b/brownmy01.html,Myron Brown,1992,1992,G,Slippery Rock University of Pennsylvania,1991.0,34.0,MIN,1969,190.5,81.65
591,/players/b/brownpj01.html,P.J. Brown,1994,2008,F-C,Louisiana Tech,1992.0,29.0,NJN,1969,210.82,102.06
592,/players/b/brownra02.html,Randy Brown,1992,2003,G,"Houston, New Mexico State",1991.0,31.0,SAC,1968,187.96,86.18
593,/players/b/brownra01.html,Raymond Brown,1990,1990,F,"Mississippi State, Idaho",Undrafted,Undrafted,Undrafted,1965,203.2,99.79
594,/players/b/brownri01.html,Rickey Brown,1981,1985,C-F,Mississippi State,1980.0,13.0,GSW,1958,208.28,97.52
597,/players/b/brownsh01.html,Shannon Brown,2007,2015,G,Michigan State,2006.0,25.0,CLE,1985,193.04,92.99
599,/players/b/brownst02.html,Sterling Brown,2018,2022,G,SMU,2017.0,46.0,PHI,1995,195.57999999999998,99.34
600,/players/b/brownti01.html,Tierre Brown,2002,2005,G,McNeese State University,Undrafted,Undrafted,Undrafted,1979,187.96,85.73
601,/players/b/brownto01.html,Tony Brown,1985,1992,F-G,Arkansas,1983.0,141.0,IND,1960,198.12,83.91
602,/players/b/brownto01.html,Tony Brown,1985,1992,F-G,Arkansas,1982.0,82.0,NJN,1960,198.12,83.91
603,/players/b/browntr01.html,Troy Brown Jr.,2019,2022,G-F,Oregon,2018.0,15.0,WAS,1999,198.12,97.52
605,/players/b/brundst01.html,Stanley Brundy,1990,1990,F,DePaul,1989.0,32.0,NJN,1967,198.12,95.25
608,/players/b/brunsja01.html,Jalen Brunson,2019,2022,G,Villanova,2018.0,33.0,DAL,1996,185.42,86.18
609,/players/b/brunsri01.html,Rick Brunson,1998,2006,G,Temple,Undrafted,Undrafted,Undrafted,1972,193.04,86.18
610,/players/b/brussni01.html,Nicolás Brussino,2017,2018,G-F,No College,Undrafted,Undrafted,Undrafted,1993,200.66,88.45
611,/players/b/bryanel01.html,Elijah Bryant,2021,2021,G,"Elon University, BYU",Undrafted,Undrafted,Undrafted,1995,195.57999999999998,95.25
614,/players/b/bryanko01.html,Kobe Bryant,1997,2016,G-F,No College,1996.0,13.0,CHH,1978,198.12,96.16
615,/players/b/bryanma01.html,Mark Bryant,1989,2003,F-C,Seton Hall,1988.0,21.0,POR,1965,205.74,111.13
616,/players/b/bryanth01.html,Thomas Bryant,2018,2022,C,Indiana,2017.0,42.0,UTA,1997,208.28,112.49
617,/players/b/bryanwa01.html,Wallace Bryant,1984,1986,C,San Francisco,1982.0,30.0,CHI,1959,213.36,111.13
618,/players/b/brynto01.html,Torgeir Bryn,1990,1990,C,Texas State University,Undrafted,Undrafted,Undrafted,1964,205.74,113.4
620,/players/b/buchash01.html,Shaq Buchanan,2022,2022,G,"Northeast Mississippi Community College, Murray State",Undrafted,Undrafted,Undrafted,1997,190.5,86.18
622,/players/b/bucknst01.html,Steve Bucknall,1990,1990,G,UNC,Undrafted,Undrafted,Undrafted,1966,198.12,97.52
624,/players/b/buckngr01.html,Greg Buckner,2000,2009,G,Clemson,1998.0,53.0,DAL,1976,193.04,95.25
627,/players/b/budinch01.html,Chase Budinger,2010,2016,F,Arizona,2009.0,44.0,DET,1988,200.66,94.8
