,SEASON,SCHOOL,CONF,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,COLLEGE_URL,GS
825,1987-88,Kansas,Big 8,38.0,32.7,10.0,17.2,0.583,9.8,16.5,0.593,0.2,0.7,0.346,4.5,6.1,0.734,9.0,2.0,1.8,1.9,2.3,3.4,24.8,10.77,/players/danny-manning-1.html,38.0
826,1995-96,Georgia Tech,ACC,36.0,32.6,6.5,14.3,0.457,4.1,7.7,0.533,2.4,6.6,0.37,3.4,4.6,0.738,3.1,4.5,1.8,0.1,3.0,2.7,18.9,12.7,/players/stephon-marbury-1.html,35.0
827,1998-99,UNLV,WAC,29.0,38.0,7.6,14.4,0.529,6.9,12.1,0.573,0.7,2.3,0.299,2.8,3.8,0.73,9.3,1.2,2.5,1.9,3.8,2.6,18.7,4.53,/players/shawn-marion-1.html,28.0
828,2016-17,Arizona,Pac-12,37.0,16.8,5.0,10.2,0.492,3.1,5.8,0.545,1.9,4.4,0.423,3.7,4.4,0.835,7.2,0.9,0.4,0.5,1.3,1.4,15.6,7.63,/players/lauri-markkanen-1.html,37.0
829,1994-95,California,Pac-10,19.0,32.7,1.2,2.3,0.512,1.2,2.3,0.512,0.0,0.0,0.0,0.7,1.3,0.542,0.7,0.3,0.3,0.6,1.6,2.6,3.0,8.89,/players/sean-marks-1.html,0.0
830,1995-96,California,Pac-10,12.0,34.7,0.5,1.8,0.273,0.5,1.8,0.273,0.0,0.0,0.0,0.1,0.1,1.0,2.0,0.3,0.1,0.4,2.1,2.4,1.1,6.44,/players/sean-marks-1.html,0.0
831,1996-97,California,Pac-10,29.0,35.4,3.1,6.0,0.52,2.8,5.5,0.516,0.3,0.5,0.571,1.5,2.2,0.683,4.9,0.7,0.5,1.0,1.8,2.0,8.0,10.12,/players/sean-marks-1.html,15.0
832,1997-98,California,Pac-10,26.0,26.8,3.7,7.7,0.478,3.6,7.3,0.495,0.1,0.4,0.182,2.4,3.5,0.689,7.6,0.7,1.0,0.9,1.7,2.9,9.8,7.95,/players/sean-marks-1.html,18.0
833,1991-92,UConn,Big East,30.0,34.5,4.2,9.8,0.424,3.7,7.8,0.472,0.5,2.1,0.242,2.3,3.1,0.742,6.1,1.5,1.0,2.6,2.4,3.1,11.1,7.1,/players/donyell-marshall-1.html,28.0
834,1992-93,UConn,Big East,27.0,31.4,6.1,12.3,0.5,5.4,10.3,0.525,0.7,2.0,0.37,4.0,4.8,0.829,7.8,1.1,1.4,2.1,2.1,3.0,17.0,8.05,/players/donyell-marshall-1.html,0.0
835,1993-94,UConn,Big East,34.0,36.8,9.0,17.6,0.512,7.8,13.8,0.568,1.2,3.9,0.311,5.9,7.8,0.752,8.9,1.6,1.3,3.3,2.8,1.9,25.1,6.26,/players/donyell-marshall-1.html,34.0
836,1996-97,Cincinnati,CUSA,22.0,36.8,1.2,1.8,0.65,1.2,1.8,0.65,0.0,0.0,0.0,0.5,1.5,0.313,3.4,0.5,0.6,1.1,3.5,2.4,2.8,5.51,/players/kenyon-martin-1.html,3.0
837,1997-98,Cincinnati,CUSA,30.0,37.7,4.1,6.6,0.626,4.1,6.6,0.629,0.0,0.0,0.0,1.7,3.5,0.476,8.9,1.4,1.0,2.8,3.4,3.2,9.9,4.97,/players/kenyon-martin-1.html,30.0
838,1998-99,Cincinnati,CUSA,33.0,35.6,4.3,7.5,0.573,4.3,7.5,0.575,0.0,0.0,0.0,1.5,2.7,0.562,6.9,1.5,1.1,2.4,3.3,3.2,10.1,7.88,/players/kenyon-martin-1.html,33.0
839,1999-00,Cincinnati,CUSA,31.0,37.1,7.1,12.5,0.568,7.1,12.3,0.573,0.1,0.2,0.286,4.5,6.6,0.684,9.7,1.4,1.4,3.5,2.4,2.7,18.9,8.5,/players/kenyon-martin-1.html,31.0
840,1990-91,Kentucky,SEC,28.0,15.6,4.9,10.3,0.474,4.0,7.4,0.546,0.9,2.9,0.293,2.3,3.1,0.727,7.0,1.5,1.3,0.5,0.8,1.4,12.9,10.04,/players/jamal-mashburn-1.html,28.0
841,1991-92,Kentucky,SEC,36.0,30.0,7.8,13.7,0.567,6.1,10.0,0.614,1.6,3.7,0.439,4.2,5.9,0.709,7.8,1.4,1.8,0.6,2.7,2.3,21.3,9.6,/players/jamal-mashburn-1.html,36.0
842,1992-93,Kentucky,SEC,34.0,30.1,7.6,15.5,0.492,5.7,10.2,0.558,1.9,5.3,0.367,3.8,5.7,0.67,8.4,3.6,1.5,0.4,1.4,2.7,21.0,9.23,/players/jamal-mashburn-1.html,34.0
843,1987-88,Tennessee State,OVC,28.0,29.6,9.9,21.7,0.454,8.4,18.8,0.448,1.4,2.9,0.494,6.8,8.8,0.773,10.4,3.0,2.0,0.7,1.8,1.5,28.0,-3.93,/players/anthony-mason-1.html,0.0
844,1996-97,Oklahoma State,Big 12,32.0,33.7,1.6,4.3,0.377,1.1,2.7,0.407,0.5,1.6,0.327,0.7,1.2,0.622,2.5,0.7,0.4,0.3,2.1,2.2,4.5,6.99,/players/desmond-mason-1.html,12.0
845,1997-98,Oklahoma State,Big 12,29.0,31.9,5.4,10.3,0.525,4.7,7.9,0.587,0.8,2.4,0.319,3.0,4.2,0.699,7.7,1.6,1.8,0.7,2.0,1.5,14.6,4.64,/players/desmond-mason-1.html,29.0
846,1998-99,Oklahoma State,Big 12,34.0,34.6,5.8,12.0,0.48,5.0,9.7,0.514,0.8,2.3,0.342,3.1,4.2,0.746,7.9,0.8,1.6,0.9,2.8,1.7,15.4,5.95,/players/desmond-mason-1.html,34.0
847,1999-00,Oklahoma State,Big 12,34.0,33.1,6.2,12.4,0.499,4.3,8.1,0.536,1.9,4.4,0.43,3.7,4.8,0.767,6.6,1.5,1.2,1.0,2.3,2.1,18.0,6.59,/players/desmond-mason-1.html,34.0
848,1987-88,Maryland,ACC,23.0,31.0,4.0,7.8,0.52,4.0,7.8,0.52,0.0,0.0,0.0,2.0,3.6,0.573,5.3,0.4,0.4,1.0,2.7,1.8,10.1,8.75,/players/tony-massenburg-1.html,16.0
849,1988-89,Maryland,ACC,29.0,29.7,6.8,12.3,0.55,6.8,12.3,0.552,0.0,0.0,0.0,3.0,5.0,0.6,7.8,0.7,0.5,0.9,2.0,2.5,16.6,9.39,/players/tony-massenburg-1.html,29.0
850,1989-90,Maryland,ACC,31.0,26.4,6.6,13.2,0.505,6.6,13.1,0.507,0.0,0.1,0.0,4.7,6.5,0.721,10.1,0.6,0.9,1.2,2.7,2.7,18.0,6.1,/players/tony-massenburg-1.html,30.0
851,1987-88,Florida,SEC,33.0,21.3,7.0,15.6,0.447,5.2,11.2,0.467,1.8,4.5,0.395,4.5,6.3,0.715,4.2,4.3,1.8,0.1,2.3,2.0,20.2,9.29,/players/vernon-maxwell-1.html,33.0
852,2007-08,USC,Pac-10,33.0,23.8,7.2,16.2,0.442,4.5,9.7,0.464,2.7,6.5,0.409,3.7,4.6,0.803,4.5,3.3,1.5,0.4,2.0,2.8,20.7,8.59,/players/oj-mayo-1.html,32.0
853,1987-88,Texas,SWC,28.0,26.1,5.9,12.8,0.459,4.1,8.1,0.5,1.8,4.6,0.388,4.6,5.9,0.771,5.5,3.1,1.4,0.1,2.4,3.3,18.1,0.25,/players/travis-mays-1.html,0.0
854,1988-89,Texas,SWC,34.0,10.0,7.4,16.6,0.449,4.6,9.0,0.515,2.8,7.6,0.37,4.2,5.9,0.71,4.7,1.7,0.9,0.1,0.8,1.6,21.9,3.4,/players/travis-mays-1.html,0.0
855,1989-90,Texas,SWC,32.0,27.3,7.5,17.3,0.433,4.5,9.4,0.48,3.0,7.9,0.377,6.2,7.6,0.811,5.1,2.3,1.8,0.5,2.4,2.5,24.1,5.36,/players/travis-mays-1.html,0.0
856,2011-12,UNC,ACC,38.0,36.1,2.2,5.2,0.434,2.2,5.2,0.434,0.0,0.0,0.0,1.6,2.5,0.638,3.9,0.3,0.9,0.3,1.6,2.4,6.1,7.07,/players/james-michael-mcadoo-1.html,3.0
857,2012-13,UNC,ACC,36.0,38.5,5.8,13.1,0.445,5.8,13.0,0.447,0.0,0.1,0.0,2.8,4.8,0.578,7.3,1.1,1.5,0.4,2.4,2.2,14.4,8.06,/players/james-michael-mcadoo-1.html,36.0
858,2013-14,UNC,ACC,34.0,39.2,5.1,11.1,0.458,5.1,10.9,0.466,0.0,0.2,0.0,4.1,7.6,0.537,6.8,1.7,1.3,0.9,1.7,1.7,14.2,8.42,/players/james-michael-mcadoo-1.html,34.0
859,2014-15,UNLV,MWC,32.0,5.3,3.3,8.2,0.402,1.5,3.3,0.453,1.8,4.8,0.368,1.3,1.8,0.714,3.3,2.7,1.5,0.3,0.5,0.5,9.6,3.38,/players/patrick-mccaw-1.html,16.0
860,2015-16,UNLV,MWC,33.0,21.7,5.1,10.9,0.465,3.0,5.3,0.571,2.1,5.6,0.366,2.5,3.2,0.774,5.1,3.9,2.5,0.4,1.5,1.7,14.7,3.17,/players/patrick-mccaw-1.html,32.0
861,2009-10,Lehigh,Patriot,33.0,33.5,6.2,13.4,0.459,4.0,8.2,0.483,2.2,5.2,0.421,4.6,5.7,0.81,5.0,2.4,1.3,0.2,2.8,2.3,19.1,-7.79,/players/cj-mccollum-1.html,31.0
862,2010-11,Lehigh,Patriot,31.0,32.2,6.9,17.3,0.399,5.2,12.0,0.435,1.7,5.3,0.315,6.4,7.5,0.845,7.8,2.1,2.5,0.7,2.1,2.1,21.8,-5.69,/players/cj-mccollum-1.html,31.0
863,2011-12,Lehigh,Patriot,35.0,22.1,7.3,16.4,0.443,5.5,11.3,0.489,1.7,5.0,0.341,5.7,7.0,0.811,6.5,3.5,2.6,0.5,1.2,1.3,21.9,-5.14,/players/cj-mccollum-1.html,35.0
864,2012-13,Lehigh,Patriot,12.0,23.2,8.0,16.2,0.495,5.3,10.8,0.485,2.8,5.3,0.516,5.2,6.1,0.849,5.0,2.9,1.4,0.3,1.1,1.7,23.9,-3.0,/players/cj-mccollum-1.html,11.0
865,1995-96,UCLA,Pac-10,31.0,34.4,4.5,6.6,0.676,4.5,6.6,0.676,0.0,0.0,0.0,1.3,3.0,0.435,7.8,0.9,0.6,3.3,2.7,1.9,10.2,7.34,/players/jelani-mccoy-1.html,31.0
866,1996-97,UCLA,Pac-10,32.0,18.8,4.8,6.3,0.756,4.8,6.3,0.756,0.0,0.0,0.0,1.4,3.2,0.446,6.5,1.5,0.6,1.9,1.0,1.4,10.9,10.43,/players/jelani-mccoy-1.html,28.0
867,1997-98,UCLA,Pac-10,15.0,32.5,3.8,6.3,0.6,3.8,6.3,0.6,0.0,0.0,0.0,2.3,4.5,0.522,7.1,0.9,0.5,1.7,1.7,2.4,9.9,10.99,/players/jelani-mccoy-1.html,0.0
868,1993-94,Alabama,SEC,26.0,26.7,5.1,9.0,0.564,5.1,9.0,0.564,0.0,0.0,0.0,1.2,2.3,0.533,8.1,0.4,1.1,1.5,1.0,2.6,11.4,6.15,/players/antonio-mcdyess-1.html,15.0
869,1994-95,Alabama,SEC,33.0,35.4,5.6,10.9,0.512,5.6,10.9,0.514,0.0,0.0,0.0,2.7,4.0,0.667,10.2,0.6,0.8,2.0,1.8,2.2,13.9,6.62,/players/antonio-mcdyess-1.html,33.0
870,2006-07,Nevada,WAC,33.0,35.3,1.4,2.3,0.6,1.3,2.2,0.597,0.1,0.1,0.667,0.5,1.0,0.471,2.2,0.1,0.2,0.9,1.9,2.5,3.3,1.09,/players/javale-mcgee-1.html,0.0
871,2007-08,Nevada,WAC,33.0,35.0,5.7,10.8,0.529,5.3,9.5,0.556,0.4,1.3,0.333,2.2,4.3,0.525,7.3,0.6,0.8,2.8,1.6,2.3,14.1,-0.11,/players/javale-mcgee-1.html,31.0
872,1991-92,Temple,A-10,28.0,20.9,4.6,10.7,0.433,3.1,6.0,0.521,1.5,4.7,0.321,3.1,4.1,0.754,6.0,3.4,2.2,0.2,1.2,2.4,13.9,8.42,/players/aaron-mckie-1.html,28.0
873,1992-93,Temple,A-10,33.0,29.6,7.3,16.8,0.432,4.9,10.9,0.454,2.3,5.9,0.393,3.7,4.7,0.788,5.9,3.3,2.3,0.2,2.7,2.1,20.6,10.23,/players/aaron-mckie-1.html,0.0
874,1993-94,Temple,A-10,31.0,28.8,6.2,15.5,0.401,4.3,10.4,0.416,1.9,5.1,0.371,4.4,5.4,0.815,7.2,3.2,1.9,0.3,2.2,1.9,18.8,8.24,/players/aaron-mckie-1.html,31.0
875,2010-11,Tennessee,SEC,10.0,24.8,0.6,1.9,0.316,0.5,1.0,0.5,0.1,0.9,0.111,0.5,1.1,0.455,0.8,0.0,0.2,0.4,2.0,3.5,1.8,8.73,/players/jordan-mcrae-1.html,0.0
876,2011-12,Tennessee,SEC,34.0,32.1,2.9,7.6,0.377,1.7,4.1,0.42,1.1,3.5,0.328,1.8,2.3,0.759,2.9,1.5,0.6,0.8,2.4,2.8,8.6,6.58,/players/jordan-mcrae-1.html,15.0
877,2012-13,Tennessee,SEC,33.0,30.7,5.2,12.2,0.423,3.3,7.1,0.472,1.8,5.1,0.355,3.6,4.6,0.771,4.1,2.0,0.8,0.9,2.5,2.7,15.7,6.07,/players/jordan-mcrae-1.html,22.0
878,2013-14,Tennessee,SEC,37.0,25.6,6.0,13.8,0.436,3.9,7.8,0.502,2.1,6.1,0.351,4.5,5.7,0.788,3.5,2.5,0.7,1.0,2.6,2.0,18.7,7.84,/players/jordan-mcrae-1.html,37.0
879,2006-07,Kentucky,SEC,34.0,29.5,2.8,6.7,0.419,1.5,3.1,0.481,1.3,3.6,0.364,1.8,2.0,0.897,2.8,1.5,0.9,0.1,2.9,1.9,8.7,11.41,/players/jodie-meeks-1.html,1.0
880,2007-08,Kentucky,SEC,11.0,31.6,2.5,8.0,0.307,1.0,3.5,0.289,1.5,4.5,0.32,2.5,3.1,0.794,2.6,1.5,0.5,0.1,2.5,2.1,8.8,7.09,/players/jodie-meeks-1.html,5.0
881,2008-09,Kentucky,SEC,36.0,33.1,7.3,15.8,0.463,4.1,7.8,0.521,3.3,8.0,0.406,5.9,6.5,0.902,3.4,1.8,1.3,0.1,2.8,1.8,23.7,4.82,/players/jodie-meeks-1.html,36.0
882,1995-96,Kentucky,SEC,36.0,17.9,3.0,6.5,0.457,2.3,4.6,0.506,0.6,1.9,0.338,1.4,1.8,0.785,2.9,1.4,0.9,0.2,1.5,2.3,8.0,10.05,/players/ron-mercer-1.html,13.0
883,1996-97,Kentucky,SEC,40.0,21.3,7.4,15.1,0.493,6.2,11.6,0.537,1.2,3.5,0.348,2.1,2.6,0.781,5.3,2.4,1.7,0.3,1.9,2.7,18.1,9.26,/players/ron-mercer-1.html,40.0
884,2016-17,Utah State,MWC,30.0,31.0,3.3,7.4,0.45,1.8,4.0,0.45,1.5,3.4,0.451,1.2,1.4,0.878,3.1,3.3,1.0,0.2,2.3,3.3,9.4,2.46,/players/sam-merrill-1.html,18.0
885,2017-18,Utah State,MWC,34.0,29.2,5.6,11.2,0.504,2.8,5.0,0.553,2.9,6.2,0.464,2.1,2.5,0.849,3.3,3.1,1.0,0.2,3.0,2.7,16.3,2.65,/players/sam-merrill-1.html,33.0
886,2018-19,Utah State,MWC,35.0,9.7,6.5,14.1,0.461,4.1,7.6,0.534,2.5,6.5,0.376,5.4,5.9,0.909,3.9,4.2,1.1,0.3,0.8,1.1,20.9,0.89,/players/sam-merrill-1.html,35.0
887,2019-20,Utah State,MWC,32.0,26.8,6.1,13.2,0.461,3.3,6.4,0.515,2.8,6.8,0.41,4.7,5.3,0.893,4.1,3.9,0.9,0.1,1.7,2.8,19.7,4.04,/players/sam-merrill-1.html,32.0
888,2009-10,Texas A&M,Big 12,34.0,30.5,2.3,5.6,0.416,1.4,2.6,0.523,1.0,3.0,0.324,1.6,2.1,0.75,3.7,1.1,0.9,0.3,1.7,2.9,7.2,9.8,/players/khris-middleton-1.html,22.0
889,2010-11,Texas A&M,Big 12,33.0,31.7,4.8,10.7,0.45,3.6,7.4,0.49,1.2,3.3,0.361,3.5,4.5,0.784,5.2,2.8,1.2,0.1,1.8,2.7,14.3,5.94,/players/khris-middleton-1.html,33.0
890,2011-12,Texas A&M,Big 12,20.0,24.2,5.1,12.3,0.415,4.1,8.5,0.485,1.0,3.9,0.26,2.0,2.6,0.75,5.0,2.3,1.0,0.3,2.5,1.9,13.2,6.54,/players/khris-middleton-1.html,17.0
891,1997-98,Texas,Big 12,31.0,28.6,4.8,9.3,0.514,4.7,8.9,0.527,0.1,0.4,0.182,2.8,4.3,0.647,8.0,0.5,0.4,2.9,1.9,1.9,12.4,6.47,/players/chris-mihm-1.html,28.0
892,1998-99,Texas,Big 12,32.0,32.1,4.5,10.0,0.449,4.5,9.9,0.454,0.0,0.1,0.0,4.7,6.8,0.683,11.0,0.6,0.4,2.6,2.8,1.6,13.7,7.2,/players/chris-mihm-1.html,32.0
893,1999-00,Texas,Big 12,33.0,33.3,6.2,11.9,0.523,6.0,11.5,0.525,0.2,0.5,0.467,5.0,7.0,0.707,10.5,0.7,0.3,2.7,2.9,1.7,17.7,9.61,/players/chris-mihm-1.html,33.0
894,1995-96,Utah,WAC,34.0,35.1,3.1,5.7,0.533,2.9,5.2,0.557,0.2,0.6,0.316,2.3,3.3,0.69,3.7,4.6,1.1,0.6,2.2,3.3,8.6,6.42,/players/andre-miller-1.html,0.0
895,1996-97,Utah,WAC,33.0,36.6,3.7,7.5,0.486,3.4,6.5,0.519,0.3,1.1,0.286,2.2,3.7,0.582,4.7,6.1,1.8,0.4,2.6,3.1,9.8,5.46,/players/andre-miller-1.html,32.0
896,1997-98,Utah,WAC,34.0,34.1,5.1,9.3,0.549,4.5,7.5,0.6,0.6,1.8,0.333,3.4,4.8,0.722,5.4,5.2,2.1,0.5,2.5,3.1,14.2,4.9,/players/andre-miller-1.html,34.0
897,1998-99,Utah,WAC,33.0,19.1,5.8,11.7,0.491,5.1,9.2,0.553,0.7,2.5,0.265,3.6,5.2,0.69,5.4,5.6,2.5,0.5,1.0,2.5,15.8,3.17,/players/andre-miller-1.html,33.0
898,1994-95,Purdue,Big Ten,32.0,32.3,2.2,3.8,0.582,2.2,3.8,0.582,0.0,0.0,0.0,2.1,3.1,0.66,4.8,1.2,0.6,1.1,1.6,2.6,6.5,5.74,/players/brad-miller-1.html,18.0
899,1995-96,Purdue,Big Ten,32.0,32.0,3.1,6.0,0.518,3.1,5.8,0.529,0.0,0.2,0.167,3.3,4.5,0.738,4.9,1.4,1.0,0.8,2.2,3.2,9.6,8.5,/players/brad-miller-1.html,1.0
900,1996-97,Purdue,Big Ten,30.0,17.5,4.3,8.0,0.536,4.2,7.6,0.548,0.1,0.4,0.273,5.7,7.3,0.777,8.3,2.9,1.8,1.5,2.0,3.0,14.3,10.91,/players/brad-miller-1.html,30.0
901,1997-98,Purdue,Big Ten,34.0,24.3,5.6,8.9,0.632,5.5,8.6,0.644,0.1,0.3,0.3,5.9,7.5,0.78,8.9,2.5,1.2,1.6,1.6,2.7,17.2,9.23,/players/brad-miller-1.html,32.0
902,2011-12,Holy Cross,Patriot,21.0,33.3,0.9,1.9,0.45,0.6,1.0,0.6,0.3,1.0,0.3,0.4,0.5,0.9,2.1,0.6,0.3,0.5,2.2,2.6,2.4,-4.23,/players/malcolm-miller-1.html,3.0
903,2012-13,Holy Cross,Patriot,27.0,33.9,1.9,4.6,0.4,1.3,2.8,0.467,0.6,1.9,0.3,1.4,2.3,0.603,5.4,1.6,0.6,0.8,2.2,1.8,5.7,-2.96,/players/malcolm-miller-1.html,26.0
904,2013-14,Holy Cross,Patriot,34.0,5.5,3.8,8.1,0.465,2.6,5.4,0.489,1.1,2.7,0.419,2.4,3.1,0.762,5.7,2.1,0.9,1.9,1.1,1.1,11.0,-3.28,/players/malcolm-miller-1.html,34.0
905,2014-15,Holy Cross,Patriot,30.0,15.8,4.5,10.2,0.444,3.0,6.2,0.492,1.5,4.0,0.372,3.9,4.7,0.83,4.9,1.2,1.3,1.6,1.5,2.6,14.5,-3.82,/players/malcolm-miller-1.html,30.0
906,1998-99,Florida,SEC,28.0,21.0,4.1,8.3,0.494,3.0,5.2,0.575,1.1,3.1,0.356,2.9,4.1,0.702,5.2,2.1,1.3,0.3,1.5,2.3,12.2,5.7,/players/mike-miller-1.html,19.0
907,1999-00,Florida,SEC,37.0,30.9,4.7,9.9,0.476,3.5,6.2,0.559,1.3,3.8,0.338,3.4,4.6,0.729,6.6,2.5,1.2,0.4,2.5,2.5,14.1,8.51,/players/mike-miller-1.html,37.0
908,2007-08,Saint Mary's,WCC,32.0,34.2,5.0,11.7,0.429,3.1,5.8,0.538,1.9,5.9,0.323,2.8,3.7,0.761,2.1,3.5,1.8,0.1,3.3,2.6,14.8,0.36,/players/patrick-mills-1.html,32.0
909,2008-09,Saint Mary's,WCC,26.0,15.2,6.3,15.6,0.402,3.7,8.0,0.464,2.6,7.6,0.338,3.3,3.8,0.859,2.4,3.9,2.2,0.2,0.9,2.3,18.4,1.49,/players/patrick-mills-1.html,24.0
910,2003-04,Louisiana Tech,WAC,30.0,25.3,5.8,9.9,0.587,5.8,9.9,0.586,0.0,0.0,1.0,3.9,6.0,0.641,12.5,0.7,0.9,1.7,1.5,3.6,15.6,2.55,/players/paul-millsap-1.html,29.0
911,2004-05,Louisiana Tech,WAC,29.0,28.3,7.8,13.5,0.575,7.8,13.4,0.577,0.0,0.0,0.0,4.9,8.2,0.601,12.4,1.0,1.1,1.9,1.8,3.0,20.4,1.23,/players/paul-millsap-1.html,29.0
912,2005-06,Louisiana Tech,WAC,33.0,31.7,7.8,13.7,0.571,7.7,13.3,0.578,0.2,0.4,0.357,3.8,6.2,0.623,13.3,1.1,1.9,2.3,1.9,3.0,19.6,2.55,/players/paul-millsap-1.html,33.0
913,2015-16,Louisville,ACC,31.0,34.0,2.7,6.1,0.442,2.1,3.8,0.559,0.6,2.3,0.25,1.4,1.8,0.754,3.4,1.7,0.8,0.1,2.5,2.0,7.4,7.74,/players/donovan-mitchell-1.html,5.0
914,2016-17,Louisville,ACC,34.0,36.6,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.806,4.9,2.7,2.1,0.5,5.2,1.5,15.6,11.15,/players/donovan-mitchell-1.html,33.0
915,1994-95,Rhode Island,A-10,27.0,3.0,4.7,12.4,0.377,3.1,7.1,0.432,1.6,5.3,0.303,2.3,3.0,0.778,4.8,1.8,1.6,0.5,0.0,0.3,13.3,6.58,/players/cuttino-mobley-1.html,25.0
916,1995-96,Rhode Island,A-10,2.0,20.5,4.5,7.0,0.643,2.0,3.5,0.571,2.5,3.5,0.714,0.5,1.0,0.5,0.0,2.5,2.0,0.0,1.4,2.5,12.0,3.53,/players/cuttino-mobley-1.html,0.0
917,1996-97,Rhode Island,A-10,30.0,30.7,4.6,10.5,0.438,3.6,7.3,0.5,1.0,3.2,0.299,2.0,2.5,0.803,3.9,1.5,1.3,0.3,2.2,2.4,12.2,6.38,/players/cuttino-mobley-1.html,20.0
918,1997-98,Rhode Island,A-10,34.0,29.4,5.7,11.8,0.48,3.6,6.9,0.525,2.0,4.9,0.416,3.9,4.5,0.856,4.3,2.6,1.6,0.5,2.3,2.5,17.2,6.42,/players/cuttino-mobley-1.html,34.0
919,2020-21,USC,Pac-12,33.0,33.9,6.0,10.3,0.578,5.6,9.1,0.615,0.4,1.2,0.3,4.1,5.8,0.694,8.7,2.4,0.8,2.9,2.6,2.8,16.4,10.65,/players/evan-mobley-1.html,33.0
920,1995-96,Kentucky,SEC,16.0,15.6,0.8,1.8,0.448,0.8,1.8,0.448,0.0,0.0,0.0,0.7,1.5,0.458,1.5,0.2,0.3,0.5,1.2,2.8,2.3,10.05,/players/nazr-mohammed-1.html,0.0
921,1996-97,Kentucky,SEC,39.0,17.6,3.4,6.6,0.51,3.4,6.6,0.514,0.0,0.1,0.0,1.2,2.3,0.506,5.8,0.3,0.8,1.3,1.4,2.6,7.9,9.26,/players/nazr-mohammed-1.html,12.0
922,1997-98,Kentucky,SEC,39.0,24.4,4.9,8.2,0.597,4.9,8.2,0.597,0.0,0.0,0.0,2.3,3.5,0.652,7.2,0.7,0.9,1.9,2.1,2.8,12.0,9.85,/players/nazr-mohammed-1.html,27.0
923,2008-09,Georgetown,Big East,31.0,20.8,4.6,8.1,0.572,4.5,7.9,0.578,0.1,0.2,0.333,3.4,4.8,0.7,6.5,2.5,1.8,1.5,1.2,1.3,12.7,8.97,/players/greg-monroe-1.html,31.0
924,2009-10,Georgetown,Big East,34.0,34.2,5.9,11.3,0.525,5.7,10.5,0.545,0.2,0.8,0.259,4.1,6.1,0.66,9.6,3.8,1.2,1.5,1.7,1.9,16.1,9.56,/players/greg-monroe-1.html,34.0
925,1990-91,UNC,ACC,35.0,36.5,2.3,3.9,0.587,2.3,3.9,0.587,0.0,0.0,0.0,1.2,1.9,0.612,4.2,0.3,0.2,0.9,2.3,2.0,5.8,10.9,/players/eric-montross-1.html,9.0
926,1991-92,UNC,ACC,31.0,28.3,4.5,7.9,0.574,4.5,7.9,0.574,0.0,0.0,0.0,2.2,3.5,0.624,7.0,0.6,0.5,1.0,2.0,3.0,11.2,10.16,/players/eric-montross-1.html,25.0
927,1992-93,UNC,ACC,38.0,30.2,5.8,9.5,0.615,5.8,9.5,0.615,0.0,0.0,0.0,4.1,6.0,0.684,7.6,0.7,0.6,1.2,2.8,3.6,15.8,11.25,/players/eric-montross-1.html,36.0
928,1993-94,UNC,ACC,35.0,29.7,5.2,9.3,0.56,5.2,9.3,0.56,0.0,0.0,0.0,3.1,5.6,0.558,8.1,0.8,0.5,1.8,2.5,3.2,13.6,9.39,/players/eric-montross-1.html,35.0
929,2017-18,Murray State,OVC,32.0,32.8,4.2,9.1,0.459,3.3,6.3,0.525,0.8,2.8,0.307,3.5,4.3,0.806,6.5,6.3,0.9,0.4,2.6,3.6,12.7,-3.53,/players/temetrius-morant-1.html,32.0
930,2018-19,Murray State,OVC,33.0,33.5,8.0,16.1,0.499,6.3,11.3,0.556,1.7,4.8,0.363,6.7,8.2,0.813,5.7,10.0,1.8,0.8,3.2,2.6,24.5,-3.11,/players/temetrius-morant-1.html,33.0
931,2010-11,Oregon State,Pac-10,4.0,35.2,0.3,0.8,0.333,0.3,0.8,0.333,0.0,0.0,0.0,0.0,0.8,0.0,1.3,0.3,0.5,0.8,2.3,2.1,0.5,5.03,/players/eric-moreland-1.html,0.0
932,2011-12,Oregon State,Pac-12,36.0,11.3,1.8,3.6,0.512,1.8,3.5,0.516,0.0,0.1,0.333,1.5,3.1,0.495,6.8,1.1,0.8,1.9,0.9,1.8,5.2,3.38,/players/eric-moreland-1.html,17.0
933,2012-13,Oregon State,Pac-12,29.0,25.7,3.6,6.3,0.574,3.4,5.7,0.604,0.2,0.7,0.316,1.9,3.4,0.566,10.6,1.6,0.9,2.5,2.0,2.6,9.4,4.26,/players/eric-moreland-1.html,22.0
934,2013-14,Oregon State,Pac-12,20.0,34.1,3.3,6.5,0.508,3.3,6.4,0.508,0.1,0.1,0.5,2.3,4.1,0.556,10.3,1.4,0.7,2.0,2.3,2.8,8.9,5.87,/players/eric-moreland-1.html,19.0
935,1987-88,Auburn,SEC,30.0,24.0,8.0,16.7,0.481,6.9,13.5,0.515,1.1,3.2,0.34,3.5,4.4,0.795,9.8,2.7,1.7,1.3,2.0,1.7,20.7,9.25,/players/chris-morris-1.html,0.0
936,2008-09,Kansas,Big 12,35.0,29.9,1.7,3.8,0.448,1.6,3.4,0.483,0.1,0.5,0.188,1.1,1.7,0.65,4.4,1.0,0.4,0.7,2.8,2.2,4.6,7.9,/players/markieff-morris-1.html,7.0
