,SEASON,SCHOOL,CONF,G,MP,TS%,eFG%,3PAr,FTr,TOV%,COLLEGE_URL,GS
218,2011-12,Georgia,SEC,32.0,1028.0,0.499,0.48,0.557,0.211,7.9,/players/kentavious-caldwell-pope-1.html,30.0
219,2012-13,Georgia,SEC,32.0,1086.0,0.579,0.53,0.523,0.393,11.1,/players/kentavious-caldwell-pope-1.html,30.0
220,1993-94,UMass,A-10,29.0,634.0,0.517,0.494,0.017,0.439,14.9,/players/marcus-camby-1.html,12.0
221,1994-95,UMass,A-10,30.0,679.0,0.573,0.551,0.003,0.427,12.9,/players/marcus-camby-1.html,21.0
222,1995-96,UMass,A-10,33.0,1011.0,0.521,0.477,0.015,0.434,11.4,/players/marcus-camby-1.html,30.0
223,1987-88,Clemson,ACC,28.0,808.0,0.633,0.629,0.012,0.426,11.3,/players/elden-campbell-1.html,27.0
224,1988-89,Clemson,ACC,29.0,814.0,0.578,0.552,0.013,0.37,13.4,/players/elden-campbell-1.html,25.0
225,1989-90,Clemson,ACC,35.0,1038.0,0.543,0.523,0.002,0.48,14.9,/players/elden-campbell-1.html,30.0
226,1996-97,Purdue,Big Ten,30.0,865.0,0.558,0.502,0.286,0.632,18.1,/players/brian-cardinal-1.html,30.0
227,1997-98,Purdue,Big Ten,36.0,925.0,0.62,0.564,0.255,0.564,12.5,/players/brian-cardinal-1.html,32.0
228,1998-99,Purdue,Big Ten,34.0,960.0,0.613,0.555,0.402,0.598,17.3,/players/brian-cardinal-1.html,34.0
229,1999-00,Purdue,Big Ten,32.0,943.0,0.54,0.474,0.372,0.508,15.2,/players/brian-cardinal-1.html,29.0
230,1995-96,UNC,ACC,31.0,555.0,0.562,0.543,0.297,0.243,14.9,/players/vince-carter-1.html,19.0
231,1996-97,UNC,ACC,34.0,937.0,0.609,0.582,0.339,0.316,11.4,/players/vince-carter-1.html,29.0
232,1997-98,UNC,ACC,38.0,1185.0,0.659,0.649,0.282,0.388,13.960000000000003,/players/vince-carter-1.html,32.0
233,2011-12,Syracuse,Big East,26.0,269.0,0.508,0.491,0.31,0.397,18.8,/players/michael-carter-williams-1.html,0.0
234,2012-13,Syracuse,Big East,40.0,1409.0,0.491,0.438,0.302,0.472,22.2,/players/michael-carter-williams-1.html,40.0
235,2012-13,Texas A&M,SEC,33.0,815.0,0.451,0.413,0.295,0.452,27.1,/players/alex-caruso-1.html,17.0
236,2013-14,Texas A&M,SEC,34.0,1013.0,0.553,0.513,0.321,0.496,23.3,/players/alex-caruso-1.html,33.0
237,2014-15,Texas A&M,SEC,33.0,1038.0,0.552,0.52,0.31,0.402,26.8,/players/alex-caruso-1.html,33.0
238,2015-16,Texas A&M,SEC,37.0,1067.0,0.598,0.566,0.344,0.294,25.7,/players/alex-caruso-1.html,37.0
239,1991-92,Florida State,ACC,31.0,1046.0,0.547,0.518,0.361,0.313,15.0,/players/sam-cassell-1.html,31.0
240,1992-93,Florida State,ACC,35.0,1298.0,0.59,0.556,0.281,0.348,15.3,/players/sam-cassell-1.html,35.0
241,2012-13,Kentucky,SEC,29.0,683.0,0.577,0.621,0.0,0.509,18.6,/players/willie-cauley-stein-1.html,14.0
242,2013-14,Kentucky,SEC,37.0,880.0,0.58,0.596,0.0,0.466,12.5,/players/willie-cauley-stein-1.html,18.0
243,2014-15,Kentucky,SEC,39.0,1012.0,0.588,0.572,0.0,0.542,13.9,/players/willie-cauley-stein-1.html,38.0
244,1988-89,Cal State Fullerton,Big West,29.0,986.0,0.49,0.457,0.106,0.319,13.4,/players/cedric-ceballos-1.html,29.0
245,1989-90,Cal State Fullerton,Big West,29.0,1071.0,0.547,0.516,0.189,0.422,13.1,/players/cedric-ceballos-1.html,28.0
246,1995-96,Villanova,Big East,30.0,340.0,0.465,0.43,0.419,0.28,19.8,/players/john-celestand-1.html,0.0
247,1996-97,Villanova,Big East,34.0,956.0,0.474,0.437,0.4,0.357,26.2,/players/john-celestand-1.html,24.0
248,1997-98,Villanova,Big East,29.0,1006.0,0.516,0.485,0.438,0.274,15.420000000000002,/players/john-celestand-1.html,21.0
249,1998-99,Villanova,Big East,31.0,1006.0,0.568,0.522,0.443,0.356,18.4,/players/john-celestand-1.html,0.0
250,2005-06,Kansas,Big 12,33.0,859.0,0.582,0.533,0.471,0.415,22.2,/players/mario-chalmers-1.html,21.0
251,2006-07,Kansas,Big 12,38.0,1108.0,0.614,0.582,0.451,0.349,19.4,/players/mario-chalmers-1.html,37.0
252,2007-08,Kansas,Big 12,39.0,1170.0,0.656,0.631,0.491,0.409,16.5,/players/mario-chalmers-1.html,38.0
253,1987-88,Kentucky,SEC,32.0,1108.0,0.598,0.573,0.345,0.221,14.3,/players/rex-chapman-1.html,31.0
254,1987-88,UNC,ACC,34.0,573.0,0.595,0.564,0.009,0.436,22.5,/players/pete-chilcutt-1.html,3.0
255,1988-89,UNC,ACC,37.0,750.0,0.556,0.544,0.039,0.259,19.6,/players/pete-chilcutt-1.html,13.0
256,1989-90,UNC,ACC,34.0,917.0,0.552,0.537,0.117,0.163,19.9,/players/pete-chilcutt-1.html,28.0
257,1990-91,UNC,ACC,35.0,937.0,0.575,0.546,0.058,0.262,14.1,/players/pete-chilcutt-1.html,33.0
258,2001-02,Stanford,Pac-10,30.0,645.0,0.468,0.449,0.342,0.154,11.9,/players/josh-childress-1.html,6.0
259,2002-03,Stanford,Pac-10,33.0,1128.0,0.521,0.489,0.366,0.29,12.7,/players/josh-childress-1.html,33.0
260,2003-04,Stanford,Pac-10,23.0,685.0,0.602,0.555,0.339,0.374,14.6,/players/josh-childress-1.html,18.0
261,2015-16,Washington,Pac-12,34.0,848.0,0.585,0.561,0.178,0.382,14.7,/players/marquese-chriss-1.html,34.0
262,1989-90,Pepperdine,WCC,28.0,687.0,0.585,0.539,0.281,0.587,31.9,/players/doug-christie-1.html,0.0
263,1990-91,Pepperdine,WCC,28.0,913.0,0.547,0.49,0.162,0.466,18.7,/players/doug-christie-1.html,0.0
264,1991-92,Pepperdine,WCC,31.0,1058.0,0.556,0.51,0.265,0.426,17.9,/players/doug-christie-1.html,31.0
265,2009-10,Belmont,A-Sun,31.0,918.0,0.58,0.556,0.511,0.222,18.9,/players/ian-clark-1.html,31.0
266,2010-11,Belmont,A-Sun,35.0,861.0,0.622,0.598,0.537,0.212,13.2,/players/ian-clark-1.html,35.0
267,2011-12,Belmont,A-Sun,34.0,937.0,0.605,0.588,0.678,0.134,11.0,/players/ian-clark-1.html,33.0
268,2012-13,Belmont,OVC,33.0,1102.0,0.688,0.67,0.555,0.195,16.8,/players/ian-clark-1.html,32.0
269,2015-16,San Jose State,MWC,31.0,728.0,0.627,0.637,0.035,0.57,13.5,/players/brandon-clarke-1.html,3.0
270,2016-17,San Jose State,MWC,30.0,957.0,0.595,0.593,0.008,0.373,10.8,/players/brandon-clarke-1.html,30.0
271,2018-19,Gonzaga,WCC,37.0,1040.0,0.699,0.693,0.04,0.42,11.3,/players/brandon-clarke-1.html,36.0
272,2010-11,Tulsa,CUSA,27.0,672.0,0.551,0.478,0.295,0.54,21.7,/players/jordan-clarkson-1.html,9.0
273,2011-12,Tulsa,CUSA,31.0,1052.0,0.549,0.491,0.299,0.445,15.1,/players/jordan-clarkson-1.html,31.0
274,2013-14,Missouri,SEC,35.0,1228.0,0.547,0.482,0.244,0.418,14.3,/players/jordan-clarkson-1.html,35.0
275,1996-97,Hofstra,AEC,27.0,916.0,0.509,0.442,0.123,0.603,16.2,/players/speedy-claxton-1.html,0.0
276,1997-98,Hofstra,AEC,31.0,1082.0,0.542,0.488,0.029,0.504,16.44,/players/speedy-claxton-1.html,0.0
277,1998-99,Hofstra,AEC,30.0,969.0,0.564,0.493,0.067,0.535,19.6,/players/speedy-claxton-1.html,28.0
278,1999-00,Hofstra,AEC,31.0,1089.0,0.56,0.518,0.249,0.362,13.8,/players/speedy-claxton-1.html,31.0
279,2007-08,Cleveland State,Horizon,34.0,489.0,0.49,0.415,0.296,0.423,18.6,/players/norris-cole-1.html,0.0
280,2008-09,Cleveland State,Horizon,37.0,1213.0,0.536,0.501,0.317,0.235,10.9,/players/norris-cole-1.html,37.0
281,2009-10,Cleveland State,Horizon,33.0,1127.0,0.533,0.477,0.259,0.383,15.2,/players/norris-cole-1.html,33.0
282,2010-11,Cleveland State,Horizon,36.0,1285.0,0.558,0.483,0.26,0.465,12.2,/players/norris-cole-1.html,36.0
283,1987-88,Syracuse,Big East,35.0,1133.0,0.606,0.588,0.02,0.64,16.3,/players/derrick-coleman-1.html,34.0
284,1988-89,Syracuse,Big East,37.0,1226.0,0.61,0.575,0.02,0.625,14.8,/players/derrick-coleman-1.html,36.0
285,1989-90,Syracuse,Big East,33.0,1166.0,0.62,0.572,0.116,0.747,15.9,/players/derrick-coleman-1.html,31.0
286,2015-16,Wake Forest,ACC,31.0,446.0,0.589,0.547,0.0,0.635,13.9,/players/john-collins-1.html,1.0
287,2016-17,Wake Forest,ACC,33.0,878.0,0.658,0.622,0.003,0.585,11.1,/players/john-collins-1.html,33.0
288,2005-06,UCLA,Pac-10,39.0,749.0,0.493,0.451,0.299,0.263,26.1,/players/darren-collison-1.html,2.0
289,2006-07,UCLA,Pac-10,35.0,1155.0,0.603,0.559,0.365,0.372,21.7,/players/darren-collison-1.html,35.0
290,2007-08,UCLA,Pac-10,33.0,1144.0,0.611,0.56,0.301,0.349,15.9,/players/darren-collison-1.html,32.0
291,2008-09,UCLA,Pac-10,35.0,1103.0,0.624,0.568,0.302,0.366,17.7,/players/darren-collison-1.html,35.0
292,2006-07,Ohio State,Big Ten,39.0,1231.0,0.584,0.552,0.223,0.466,18.6,/players/mike-conley-1.html,39.0
